Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2018,02,Anne Arundel,1274,Marley Glen School,High,89.0,1966.5,2209,31.3,5,37.5,6,16,7,17,41.2,20190626
2018,02,Anne Arundel,1274,Marley Glen School,All Students,90.7,5988.0,6602,31.3,15,25.0,12,48,22,63,34.9,20190626
2018,02,Anne Arundel,1323,North County High,High,90.0,272126.5,302284,24.1,532,28.4,626,2206,836,2343,35.7,20190626
2018,02,Anne Arundel,2013,Severna Park High,High,>= 95.0,*,*,40.6,757,7.0,131,1866,183,1899,9.6,20190626
2018,02,Anne Arundel,2023,Northeast High,High,92.6,179808.0,194192,28.4,401,18.0,254,1412,354,1466,24.1,20190626
2018,02,Anne Arundel,2033,George Fox Middle,Middle,93.1,105615.0,113500,24.7,204,16.0,132,827,198,876,22.6,20190626
2018,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,45.3,663,<= 5.0,*,1463,76,1484,5.1,20190626
2018,02,Anne Arundel,2052,Arnold Elementary,Elementary,>= 95.0,*,*,34.9,126,<= 5.0,*,361,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2062,Belvedere Elementary,Elementary,>= 95.0,*,*,34.8,152,<= 5.0,*,437,36,526,6.8,20190626
2018,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,33.1,120,<= 5.0,*,363,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2082,Bodkin Elementary,Elementary,>= 95.0,*,*,35.5,178,<= 5.0,*,501,30,588,5.1,20190626
2018,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,26.5,144,<= 5.0,*,543,44,648,6.8,20190626
2018,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,>= 95.0,*,*,33.0,171,<= 5.0,*,518,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,>= 95.0,*,*,31.8,98,<= 5.0,*,308,34,383,8.9,20190626
2018,02,Anne Arundel,2132,High Point Elementary,Elementary,93.7,69726.0,74380,20.6,111,9.5,51,538,105,661,15.9,20190626
2018,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,94.5,60427.0,63941,25.5,120,7.7,36,470,75,568,13.2,20190626
2018,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,35.1,94,<= 5.0,*,268,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,>= 95.0,*,*,28.7,79,<= 5.0,*,275,25,336,7.4,20190626
2018,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,>= 95.0,*,*,35.8,200,<= 5.0,*,559,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2182,Pasadena Elementary,Elementary,>= 95.0,*,*,34.8,108,<= 5.0,*,310,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,>= 95.0,*,*,31.9,79,6.0,15,248,40,314,12.7,20190626
2018,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,28.8,100,<= 5.0,*,347,28,433,6.5,20190626
2018,02,Anne Arundel,2212,Solley Elementary,Elementary,94.9,87075.5,91756,26.7,179,6.4,43,671,91,850,10.7,20190626
2018,02,Anne Arundel,2222,Sunset Elementary,Elementary,94.8,48372.0,51019,25.9,96,8.9,33,371,56,466,12.0,20190626
2018,02,Anne Arundel,2233,Anne Arundel Evening High,High,83.0,28687.5,34575,9.6,18,51.1,96,188,286,438,65.3,20190626
2018,02,Anne Arundel,2243,Magothy River Middle,Middle,>= 95.0,*,*,31.5,231,6.8,50,733,71,753,9.4,20190626
2018,02,Anne Arundel,2273,Chesapeake High,High,93.2,176036.0,188974,29.8,414,15.5,216,1391,308,1441,21.4,20190626
2018,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,*,33.1,223,<= 5.0,*,674,*,*,<= 5.0,20190626
2018,02,Anne Arundel,2363,Broadneck High,High,94.0,267754.0,284713,27.2,566,12.4,258,2080,384,2140,17.9,20190626
2018,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,>= 95.0,*,*,34.8,164,<= 5.0,*,471,37,570,6.5,20190626
2018,02,Anne Arundel,2413,Severn River Middle,Middle,>= 95.0,*,*,33.5,252,<= 5.0,*,753,60,770,7.8,20190626
2018,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,94.5,130686.0,138258,30.6,309,10.8,109,1011,170,1054,16.1,20190626
2018,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,46.0,150,<= 5.0,*,326,*,*,<= 5.0,20190626
2018,02,Anne Arundel,3013,Arundel High,High,93.2,269571.0,289388,31.9,672,18.0,379,2109,499,2189,22.8,20190626
2018,02,Anne Arundel,3023,Arundel Middle,Middle,>= 95.0,*,*,37.7,390,8.3,86,1034,137,1082,12.7,20190626
2018,02,Anne Arundel,3033,MacArthur Middle,Middle,>= 95.0,*,*,40.2,407,10.0,101,1012,196,1139,17.2,20190626
2018,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,41.7,194,<= 5.0,*,465,78,648,12.0,20190626
2018,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,44.7,255,<= 5.0,*,570,*,*,<= 5.0,20190626
2018,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,33.0,210,<= 5.0,*,637,*,*,<= 5.0,20190626
2018,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,>= 95.0,*,*,43.3,238,5.1,28,550,67,697,9.6,20190626
2018,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,94.9,83047.0,87525,32.7,210,8.2,53,643,115,801,14.4,20190626
2018,02,Anne Arundel,3112,Jessup Elementary,Elementary,>= 95.0,*,*,31.8,126,7.8,31,396,62,505,12.3,20190626
2018,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,32.6,102,<= 5.0,*,313,34,361,9.4,20190626
2018,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,40.1,123,5.9,18,307,56,431,13.0,20190626
2018,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,94.4,31653.5,33546,29.1,71,12.3,30,244,54,354,15.3,20190626
2018,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,93.6,44926.0,48009,28.7,100,17.0,59,348,114,479,23.8,20190626
2018,02,Anne Arundel,3162,Millersville Elementary,Elementary,>= 95.0,*,*,34.7,95,<= 5.0,*,274,28,345,8.1,20190626
2018,02,Anne Arundel,3172,Odenton Elementary,Elementary,94.8,48406.0,51053,34.8,129,10.8,40,371,65,479,13.6,20190626
2018,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,>= 95.0,*,*,39.0,229,<= 5.0,*,587,52,685,7.6,20190626
2018,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,34.5,184,5.6,30,533,59,657,9.0,20190626
2018,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,42.5,169,<= 5.0,*,398,38,515,7.4,20190626
2018,02,Anne Arundel,3212,South Shore Elementary,Elementary,>= 95.0,*,*,37.0,110,<= 5.0,*,297,28,362,7.7,20190626
2018,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,34.7,167,5.8,28,481,56,607,9.2,20190626
2018,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,40.9,221,<= 5.0,*,541,47,669,7.0,20190626
2018,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,39.9,478,5.8,69,1198,97,1226,7.9,20190626
2018,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,43.5,224,<= 5.0,*,515,46,651,7.1,20190626
2018,02,Anne Arundel,3282,Nantucket Elementary,Elementary,>= 95.0,*,*,40.8,275,<= 5.0,*,674,57,827,6.9,20190626
2018,02,Anne Arundel,3323,Meade High,High,90.9,244863.5,269435,22.6,443,23.3,458,1962,649,2143,30.3,20190626
2018,02,Anne Arundel,3333,Old Mill Middle North,Middle,94.4,132640.0,140545,34.0,348,10.9,112,1024,180,1089,16.5,20190626
2018,02,Anne Arundel,3343,Old Mill Middle South,Middle,94.7,112738.5,119100,36.2,315,9.9,86,871,134,907,14.8,20190626
2018,02,Anne Arundel,3353,Old Mill High,High,92.1,279606.5,303450,24.7,547,21.7,481,2213,662,2327,28.4,20190626
2018,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,32.5,151,<= 5.0,*,465,44,585,7.5,20190626
2018,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,94.2,57472.0,61000,29.7,133,11.8,53,448,105,567,18.5,20190626
2018,02,Anne Arundel,3382,Southgate Elementary,Elementary,94.9,80460.5,84740,33.9,210,8.1,50,619,95,784,12.1,20190626
2018,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,94.8,69545.5,73335,30.1,162,9.5,51,538,117,673,17.4,20190626
2018,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,84.1,3930.0,4673,19.4,7,44.4,16,36,24,49,49.0,20190626
2018,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,87.9,2249.0,2558,5.3,1,31.6,6,19,9,20,45.0,20190626
2018,02,Anne Arundel,3414,Ruth Parker Eason School,High,87.6,2882.0,3290,36.0,9,24.0,6,25,11,25,44.0,20190626
2018,02,Anne Arundel,3414,Ruth Parker Eason School,All Students,86.1,9061.0,10521,21.3,17,35.0,28,80,44,94,46.8,20190626
2018,02,Anne Arundel,3423,Meade Middle,Middle,>= 95.0,*,*,37.3,230,10.1,62,616,106,699,15.2,20190626
2018,02,Anne Arundel,4013,Annapolis High,High,89.4,239343.5,267840,20.7,405,31.3,612,1954,784,2075,37.8,20190626
2018,02,Anne Arundel,4023,Southern High,High,92.7,127188.0,137157,24.8,247,17.0,169,995,252,1045,24.1,20190626
2018,02,Anne Arundel,4033,Annapolis Middle,Middle,94.0,126064.0,134049,27.0,263,14.8,144,975,208,1025,20.3,20190626
2018,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,>= 95.0,*,*,39.3,252,7.8,50,642,84,684,12.3,20190626
2018,02,Anne Arundel,4053,Southern Middle,Middle,94.4,96375.0,102102,25.9,193,11.1,83,746,111,764,14.5,20190626
2018,02,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,69.4,6915.5,9961,<= 5.0,*,84.6,44,52,187,203,92.1,20190626
2018,02,Anne Arundel,4074,Phoenix Academy,Elementary,89.1,12254.5,13758,10.9,11,36.6,37,101,55,115,47.8,20190626
2018,02,Anne Arundel,4074,Phoenix Academy,Middle,85.4,9490.5,11111,11.0,9,43.9,36,82,46,97,47.4,20190626
2018,02,Anne Arundel,4074,Phoenix Academy,High,76.0,16862.5,22186,<= 5.0,*,72.7,109,150,180,220,81.8,20190626
2018,02,Anne Arundel,4074,Phoenix Academy,All Students,82.0,38607.5,47055,7.5,25,54.7,182,333,281,432,65.0,20190626
2018,02,Anne Arundel,4092,Annapolis Elementary,Elementary,94.9,24179.0,25465,24.6,44,10.1,18,179,41,250,16.4,20190626
2018,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,38.1,206,<= 5.0,*,540,*,*,<= 5.0,20190626
2018,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,29.7,173,<= 5.0,*,583,*,*,<= 5.0,20190626
2018,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,27.4,55,6.0,12,201,26,249,10.4,20190626
2018,02,Anne Arundel,4142,Eastport Elementary,Elementary,93.1,20993.5,22541,25.9,43,17.5,29,166,51,225,22.7,20190626
2018,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,32.6,166,6.1,31,509,61,625,9.8,20190626
2018,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,94.9,22298.5,23491,30.8,53,11.0,19,172,38,224,17.0,20190626
2018,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,39.7,160,5.5,22,403,55,512,10.7,20190626
2018,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,27.9,93,5.4,18,333,50,403,12.4,20190626
2018,02,Anne Arundel,4202,Lothian Elementary,Elementary,94.6,50497.0,53355,31.9,124,7.5,29,389,57,505,11.3,20190626
2018,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,30.9,89,<= 5.0,*,288,*,*,<= 5.0,20190626
2018,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,94.2,60457.0,64153,27.6,129,12.8,60,467,124,620,20.0,20190626
2018,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,27.7,86,<= 5.0,*,310,26,410,6.3,20190626
2018,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,32.3,121,6.9,26,375,46,471,9.8,20190626
2018,02,Anne Arundel,4252,Traceys Elementary,Elementary,94.8,45439.5,47907,25.4,89,9.4,33,350,48,431,11.1,20190626
2018,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,94.5,44211.5,46786,29.7,101,8.5,29,340,67,436,15.4,20190626
2018,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,29.1,53,7.7,14,182,35,245,14.3,20190626
2018,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,40.4,485,5.1,61,1200,107,1226,8.7,20190626
2018,02,Anne Arundel,4293,South River High,High,93.9,275049.5,293005,31.6,675,14.4,307,2136,431,2205,19.5,20190626
2018,02,Anne Arundel,4304,Central Special School,Elementary,88.4,2449.0,2770,9.5,2,38.1,8,21,11,31,35.5,20190626
2018,02,Anne Arundel,4304,Central Special School,Middle,81.8,1834.0,2241,35.3,6,41.2,7,17,8,19,42.1,20190626
2018,02,Anne Arundel,4304,Central Special School,High,86.8,3486.5,4018,27.6,8,34.5,10,29,12,31,38.7,20190626
2018,02,Anne Arundel,4304,Central Special School,All Students,86.1,7769.5,9029,23.9,16,37.3,25,67,31,81,38.3,20190626
2018,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,>= 95.0,*,*,48.8,238,5.1,25,488,39,567,6.9,20190626
2018,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,>= 95.0,*,*,51.8,132,6.3,16,255,20,260,7.7,20190626
2018,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All Students,>= 95.0,*,*,49.8,370,5.5,41,743,59,827,7.1,20190626
2018,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,94.9,52132.0,54910,28.5,109,7.0,27,383,76,581,13.1,20190626
2018,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,45.5,105,<= 5.0,*,231,*,*,<= 5.0,20190626
2018,02,Anne Arundel,6223,Chesapeake Science Point,High,>= 95.0,*,*,32.2,75,6.0,14,233,24,233,10.3,20190626
2018,02,Anne Arundel,6223,Chesapeake Science Point,All Students,>= 95.0,*,*,38.8,180,<= 5.0,*,464,33,465,7.1,20190626
2018,02,Anne Arundel,6233,Monarch Academy,Elementary,>= 95.0,*,*,37.5,137,<= 5.0,*,365,*,*,<= 5.0,20190626
2018,02,Anne Arundel,6233,Monarch Academy,Middle,>= 95.0,*,*,37.0,85,<= 5.0,*,230,12,232,5.2,20190626
2018,02,Anne Arundel,6233,Monarch Academy,All Students,>= 95.0,*,*,37.3,222,<= 5.0,*,595,*,*,<= 5.0,20190626
2018,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,32.7,10723,6.8,2238,32804,4312,40560,10.6,20190626
2018,02,Anne Arundel,A,All Anne Arundel Schools,Middle,94.7,2365735.0,2496846,34.8,6354,10.4,1901,18257,2699,18829,14.3,20190626
2018,02,Anne Arundel,A,All Anne Arundel Schools,High,91.9,2907984.0,3163681,27.2,6273,21.1,4867,23055,6345,23911,26.5,20190626
2018,02,Anne Arundel,A,All Anne Arundel Schools,All Students,94.1,9544605.0,10146625,31.5,23350,12.2,9006,74116,13356,83300,16.0,20190626
2018,03,Baltimore County,0054,Extended Day Learning Program,High,85.6,11455.0,13377,29.8,25,36.9,31,84,153,296,51.7,20190626
2018,03,Baltimore County,0058,Home Assignments-Secondary,Middle,72.5,2643.0,3644,*,*,*,*,*,139,182,76.4,20190626
2018,03,Baltimore County,0058,Home Assignments-Secondary,High,66.7,7247.0,10859,5.4,3,75.0,42,56,271,335,80.9,20190626
2018,03,Baltimore County,0058,Home Assignments-Secondary,All Students,68.2,9890.0,14503,<= 5.0,*,73.4,47,64,410,517,79.3,20190626
2018,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,69.0,7001.5,10154,<= 5.0,*,63.0,17,27,189,216,87.5,20190626
2018,03,Baltimore County,0070,Meadowood Education Center,Middle,81.6,4304.0,5276,*,*,*,*,*,127,172,73.8,20190626
2018,03,Baltimore County,0072,Rosedale Center,Middle,79.8,5355.5,6714,<= 5.0,*,80.0,8,10,138,203,68.0,20190626
2018,03,Baltimore County,0072,Rosedale Center,High,79.7,7157.0,8980,<= 5.0,*,59.2,29,49,123,192,64.1,20190626
2018,03,Baltimore County,0072,Rosedale Center,All Students,79.7,12512.5,15694,<= 5.0,*,62.7,37,59,261,395,66.1,20190626
2018,03,Baltimore County,0075,Crossroads Center,Middle,89.9,10759.0,11968,10.5,9,38.4,33,86,39,88,44.3,20190626
2018,03,Baltimore County,0075,Crossroads Center,High,87.1,11208.0,12870,7.4,7,43.6,41,94,48,97,49.5,20190626
2018,03,Baltimore County,0075,Crossroads Center,All Students,88.4,21967.0,24838,8.9,16,41.1,74,180,87,185,47.0,20190626
2018,03,Baltimore County,0077,BCDC Educational Center,High,56.0,1581.0,2823,<= 5.0,*,84.6,11,13,*,*,>= 95.0,20190626
2018,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,35.5,167,5.5,26,471,54,584,9.2,20190626
2018,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,36.0,183,<= 5.0,*,508,41,647,6.3,20190626
2018,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,33.5,162,7.2,35,483,94,655,14.4,20190626
2018,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,94.4,51281.0,54328,29.2,114,13.6,53,391,96,502,19.1,20190626
2018,03,Baltimore County,0105,Johnnycake Elementary,Elementary,>= 95.0,*,*,38.2,220,9.9,57,576,115,739,15.6,20190626
2018,03,Baltimore County,0111,Maiden Choice School,Elementary,86.2,4127.0,4788,17.6,6,38.2,13,34,24,49,49.0,20190626
2018,03,Baltimore County,0111,Maiden Choice School,Middle,89.2,2082.0,2335,17.6,3,41.2,7,17,7,18,38.9,20190626
2018,03,Baltimore County,0111,Maiden Choice School,High,82.8,2824.5,3411,23.1,6,46.2,12,26,14,27,51.9,20190626
2018,03,Baltimore County,0111,Maiden Choice School,All Students,85.8,9033.5,10534,19.5,15,41.6,32,77,45,94,47.9,20190626
2018,03,Baltimore County,0112,Dogwood Elementary,Elementary,94.7,71039.5,75046,22.9,126,14.0,77,551,160,727,22.0,20190626
2018,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,38.1,184,<= 5.0,*,483,64,654,9.8,20190626
2018,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,33.6,202,<= 5.0,*,601,46,728,6.3,20190626
2018,03,Baltimore County,0116,Woodbridge Elementary,Elementary,94.1,42038.5,44662,22.5,73,13.3,43,324,73,429,17.0,20190626
2018,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,37.9,331,8.0,70,874,102,896,11.4,20190626
2018,03,Baltimore County,0155,Southwest Academy,Middle,93.8,113255.0,120736,21.3,186,18.9,165,875,248,940,26.4,20190626
2018,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,86.0,174543.5,202938,11.7,173,44.0,649,1475,858,1651,52.0,20190626
2018,03,Baltimore County,0174,Catonsville High,High,93.3,229070.5,245434,29.6,525,17.0,301,1773,420,1858,22.6,20190626
2018,03,Baltimore County,0175,Western School of Technology & Env. Science,High,>= 95.0,*,*,38.4,344,8.3,74,896,98,907,10.8,20190626
2018,03,Baltimore County,0202,Randallstown Elementary,Elementary,>= 95.0,*,*,41.1,130,8.5,27,316,54,407,13.3,20190626
2018,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,>= 95.0,*,*,33.7,161,11.5,55,478,118,614,19.2,20190626
