Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2015,30,Baltimore City,204,Mary E. Rodman Elementary,Elementary,51.6,110,26.2,56,25.3,54,213.4,20160624
2015,30,Baltimore City,205,Woodhome Elementary/Middle,Elementary,31.1,73,12.8,30,18.3,43,234.8,20160624
2015,30,Baltimore City,205,Woodhome Elementary/Middle,Middle,46.4,54,26.6,31,19.8,23,116.4,20160624
2015,30,Baltimore City,206,Furley Elementary,Elementary,36.1,139,16.1,62,20,77,384.6,20160624
2015,30,Baltimore City,207,Curtis Bay Elementary,Elementary,49.8,210,30.8,130,19,80,421.6,20160624
2015,30,Baltimore City,207,Curtis Bay Elementary,Middle,42.8,60,25,35,17.8,25,140.3,20160624
2015,30,Baltimore City,210,Hazelwood Elementary/Middle,Elementary,36.2,85,19.1,45,17,40,235,20160624
2015,30,Baltimore City,210,Hazelwood Elementary/Middle,Middle,28.2,42,14.8,22,13.4,20,148.9,20160624
2015,30,Baltimore City,211,Gardenville Elementary,Elementary,27.8,107,19.5,75,8.3,32,384.2,20160624
2015,30,Baltimore City,212,Garrett Heights Elementary,Elementary,28.2,58,15.1,31,13.1,27,205.9,20160624
2015,30,Baltimore City,212,Garrett Heights Elementary,Middle,27,25,15.1,14,11.9,11,92.7,20160624
2015,30,Baltimore City,213,Govans Elementary,Elementary,26.6,94,13.6,48,13,46,353.3,20160624
2015,30,Baltimore City,214,Guilford Elementary/Middle,Elementary,29.5,76,17.5,45,12,31,257.6,20160624
2015,30,Baltimore City,214,Guilford Elementary/Middle,Middle,29.4,29,18.3,18,11.2,11,98.6,20160624
2015,30,Baltimore City,215,Highlandtown Elementary #215,Elementary,27.8,87,16.3,51,11.5,36,312.7,20160624
2015,30,Baltimore City,215,Highlandtown Elementary #215,Middle,14.9,16,11.2,12,<= 5.0,*,107.4,20160624
2015,30,Baltimore City,217,Belmont Elementary,Elementary,40.5,128,24.4,77,16.2,51,315.7,20160624
2015,30,Baltimore City,219,Yorkwood Elementary,Elementary,33.1,128,18.6,72,14.5,56,386.6,20160624
2015,30,Baltimore City,220,Morrell Park Elementary/Middle,Elementary,30.2,81,13.8,37,16.4,44,268,20160624
2015,30,Baltimore City,220,Morrell Park Elementary/Middle,Middle,32,53,16.9,28,15.1,25,165.7,20160624
