Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2019,03,Baltimore County,1517,Battle Grove Elementary,Elementary,92.9,29386.0,31635,18.4,42,15.4,35,228,75,308,24.4,20200117
2019,03,Baltimore County,1518,Glenmar Elementary,Elementary,94.5,33891.5,35849,35.4,92,12.3,32,260,66,312,21.2,20200117
2019,03,Baltimore County,1519,Orems Elementary,Elementary,94.1,37052.5,39371,27.2,79,14.5,42,290,87,376,23.1,20200117
2019,03,Baltimore County,1520,Middleborough Elementary,Elementary,>= 95.0,*,*,22.2,57,<= 5.0,*,257,29,333,8.7,20200117
2019,03,Baltimore County,1525,Deep Creek Elementary,Elementary,92.4,47990.5,51931,16.4,60,22.7,83,366,226,579,39.0,20200117
2019,03,Baltimore County,1527,Sandalwood Elementary,Elementary,94.2,55899.0,59338,24.5,107,10.8,47,437,116,575,20.2,20200117
2019,03,Baltimore County,1531,Seneca Elementary,Elementary,94.8,46982.5,49565,24.9,90,10.8,39,361,76,463,16.4,20200117
2019,03,Baltimore County,1533,Vincent Farm Elementary,Elementary,>= 95.0,*,*,34.0,208,11.4,70,612,136,764,17.8,20200117
2019,03,Baltimore County,1534,Oliver Beach Elementary,Elementary,>= 95.0,*,*,26.5,41,<= 5.0,*,155,17,182,9.3,20200117
2019,03,Baltimore County,1554,Stemmers Run Middle,Middle,93.3,97363.5,104387,17.5,132,20.6,155,754,234,805,29.1,20200117
2019,03,Baltimore County,1556,Middle River Middle,Middle,93.0,120582.0,129592,21.6,206,21.0,200,954,279,1008,27.7,20200117
2019,03,Baltimore County,1557,Deep Creek Middle,Middle,93.3,104342.5,111875,20.7,169,21.5,175,815,273,888,30.7,20200117
2019,03,Baltimore County,1559,Sparrows Point Middle,Middle,93.4,80614.5,86282,21.3,134,17.2,108,629,139,648,21.5,20200117
2019,03,Baltimore County,1572,Kenwood High IB and Sports Science,High,88.5,194728.0,220051,17.4,278,36.1,577,1597,749,1733,43.2,20200117
2019,03,Baltimore County,1573,Sparrows Point High,High,92.4,125717.5,136086,25.3,250,19.7,195,989,253,1020,24.8,20200117
2019,03,Baltimore County,1574,Chesapeake High,High,88.7,117895.5,132931,14.1,135,32.6,312,957,435,1056,41.2,20200117
2019,03,Baltimore County,1575,Eastern Technical High School,High,>= 95.0,*,*,52.8,618,<= 5.0,*,1171,*,*,<= 5.0,20200117
2019,03,Baltimore County,A,All Baltimore County Schools,Elementary,>= 95.0,*,*,30.0,13318,9.6,4264,44448,8661,55182,15.7,20200117
2019,03,Baltimore County,A,All Baltimore County Schools,Middle,94.1,3298175.5,3506356,25.1,6401,16.2,4134,25480,5646,26415,21.4,20200117
2019,03,Baltimore County,A,All Baltimore County Schools,High,91.1,4022477.0,4413572,23.6,7579,25.5,8176,32094,10395,33505,31.0,20200117
2019,03,Baltimore County,A,All Baltimore County Schools,All Students,93.5,13089151.0,13993825,26.8,27298,16.2,16574,102022,24702,115102,21.5,20200117
2019,04,Calvert,0101,Patuxent Appeal Elementary Campus,Elementary,94.5,80931.0,85659,20.9,127,7.2,44,607,105,779,13.5,20200117
2019,04,Calvert,0110,Mutual Elementary,Elementary,>= 95.0,*,*,33.1,107,<= 5.0,*,323,25,404,6.2,20200117
2019,04,Calvert,0111,Southern Middle,Middle,94.3,67921.5,72049,27.1,139,9.4,48,513,77,533,14.4,20200117
2019,04,Calvert,0113,Patuxent High,High,93.4,136506.5,146086,22.0,228,11.4,118,1035,199,1087,18.3,20200117
2019,04,Calvert,0114,St Leonard Elementary,Elementary,94.9,55733.0,58729,29.4,122,6.0,25,415,71,527,13.5,20200117
2019,04,Calvert,0115,Dowell Elementary,Elementary,94.6,61045.5,64550,20.2,93,5.7,26,460,65,566,11.5,20200117
2019,04,Calvert,0116,Mill Creek Middle,Middle,94.8,69184.5,72993,23.1,119,5.6,29,515,67,551,12.2,20200117
2019,04,Calvert,0201,Calvert Middle,Middle,94.9,80531.0,84820,28.1,170,7.6,46,605,64,619,10.3,20200117
2019,04,Calvert,0206,Calvert Country School,Elementary,*,*,*,*,*,*,*,*,*,*,*,20200117
2019,04,Calvert,0206,Calvert Country School,Middle,92.7,1520.5,1641,25.0,3,25.0,3,12,5,15,33.3,20200117
2019,04,Calvert,0206,Calvert Country School,High,90.4,1754.0,1941,21.4,3,28.6,4,14,6,15,40.0,20200117
2019,04,Calvert,0206,Calvert Country School,All Students,90.1,4066.5,4514,24.2,8,27.3,9,33,14,38,36.8,20200117
2019,04,Calvert,0207,Calvert Elementary,Elementary,>= 95.0,*,*,29.7,129,6.2,27,435,65,544,11.9,20200117
2019,04,Calvert,0208,Barstow Elementary,Elementary,>= 95.0,*,*,26.5,123,<= 5.0,*,464,63,602,10.5,20200117
2019,04,Calvert,0209,Huntingtown Elementary,Elementary,>= 95.0,*,*,28.7,118,<= 5.0,*,411,29,499,5.8,20200117
2019,04,Calvert,0213,Calvert High,High,94.5,153033.0,161868,27.7,318,8.3,95,1148,157,1187,13.2,20200117
2019,04,Calvert,0215,Plum Point Elementary,Elementary,>= 95.0,*,*,27.6,137,<= 5.0,*,496,48,589,8.1,20200117
2019,04,Calvert,0216,Plum Point Middle,Middle,94.9,84923.5,89469,26.9,171,7.1,45,635,68,651,10.4,20200117
2019,04,Calvert,0217,Huntingtown High School,High,94.5,194395.5,205648,23.7,346,6.8,99,1459,164,1479,11.1,20200117
2019,04,Calvert,0302,Beach Elementary,Elementary,>= 95.0,*,*,32.9,143,<= 5.0,*,435,*,*,<= 5.0,20200117
2019,04,Calvert,0312,Mount Harmony Elementary,Elementary,>= 95.0,*,*,32.1,163,<= 5.0,*,507,48,629,7.6,20200117
2019,04,Calvert,0314,Northern High,High,94.5,195536.0,207013,24.4,358,6.9,101,1469,185,1501,12.3,20200117
