Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2009,01,Allegany,0301,Flintstone Elementary,Elementary,>= 95.0,*,*,29.5,57,<= 5.0,*,193,20120820
2009,01,Allegany,0401,South Penn Elementary,Elementary,94.8,46602.5,49164,29.2,107,7.7,28,366,20120820
2009,01,Allegany,0402,John Humbird Elementary,Elementary,94.7,31832.0,33601,30.0,76,8.7,22,253,20120820
2009,01,Allegany,0405,Fort Hill High,High,92.5,115979.5,125377,22.9,214,14.3,133,933,20120820
2009,01,Allegany,0406,Washington Middle,Middle,92.4,84057.0,90986,19.9,134,18.0,121,673,20120820
2009,01,Allegany,0502,Northeast Elementary,Elementary,>= 95.0,*,*,31.4,88,6.8,19,280,20120820
2009,01,Allegany,0504,Braddock Middle,Middle,94.3,76070.5,80709,29.6,179,11.9,72,605,20120820
2009,01,Allegany,0602,Allegany County Evening High School,High,*,*,*,*,*,*,*,*,20120820
2009,01,Allegany,0603,West Side Elementary,Elementary,>= 95.0,*,*,40.2,84,<= 5.0,*,209,20120820
2009,01,Allegany,0606,Allegany High,High,93.4,109018.5,116686,27.2,236,11.5,100,869,20120820
2009,01,Allegany,0701,Cresaptown Elementary,Elementary,>= 95.0,*,*,35.2,96,<= 5.0,*,273,20120820
2009,01,Allegany,0702,Bel Air Elementary,Elementary,>= 95.0,*,*,35.5,61,<= 5.0,*,172,20120820
2009,01,Allegany,0801,Westernport Elementary,Elementary,>= 95.0,*,*,28.3,54,5.2,10,191,20120820
2009,01,Allegany,0802,Westmar Middle,Middle,94.9,36872.0,38834,28.4,83,<= 5.0,*,292,20120820
2009,01,Allegany,1001,George's Creek Elementary,Elementary,94.8,33212.0,35040,27.2,71,6.5,17,261,20120820
2009,01,Allegany,1101,Frost Elementary,Elementary,>= 95.0,*,*,40.9,76,<= 5.0,*,186,20120820
2009,01,Allegany,1301,Mount Savage Middle,Middle,>= 95.0,*,*,35.8,152,7.1,30,424,20120820
2009,01,Allegany,1302,Mt. Savage Elementary,Elementary,>= 95.0,*,*,47.8,100,<= 5.0,*,209,20120820
2009,01,Allegany,2404,Mountain Ridge High School,High,93.1,127547.5,137071,25.7,262,14.7,150,1020,20120820
2009,01,Allegany,2801,Beall Elementary,Elementary,>= 95.0,*,*,34.4,84,<= 5.0,*,244,20120820
2009,01,Allegany,2901,Cash Valley Elementary,Elementary,94.6,26373.0,27878,30.3,63,6.7,14,208,20120820
2009,01,Allegany,2902,Parkside Elementary,Elementary,>= 95.0,*,*,38.1,75,<= 5.0,*,197,20120820
