Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2016,1,Allegany,A,All Allegany Schools,High,12.2,307,<= 5.0,*,7.7,194,2525.8,20161017
2016,2,Anne Arundel,1023,Brooklyn Park Middle,Middle,17,124,7.6,55,9.5,69,727.8,20161017
2016,2,Anne Arundel,1033,Glen Burnie High,High,17.6,329,8.9,167,8.7,162,1872.5,20161017
2016,2,Anne Arundel,1043,Corkran Middle School,Middle,20.3,113,12.2,68,8.1,45,556.1,20161017
2016,2,Anne Arundel,1053,Lindale Middle,Middle,17,164,9.5,92,7.5,72,965.8,20161017
2016,2,Anne Arundel,1063,Marley Middle,Middle,19.9,165,10.8,89,9.2,76,827.3,20161017
2016,2,Anne Arundel,1082,Belle Grove Elementary,Elementary,23.5,55,12.8,30,10.7,25,234.2,20161017
2016,2,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,19,72,13,49,6.1,23,378.3,20161017
2016,2,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,10,32,6.9,22,<= 5.0,*,320.3,20161017
2016,2,Anne Arundel,1122,Freetown Elementary,Elementary,19.7,87,12.2,54,7.5,33,441,20161017
2016,2,Anne Arundel,1132,Glendale Elementary,Elementary,27.9,107,14.1,54,13.8,53,383.6,20161017
2016,2,Anne Arundel,1142,Hilltop Elementary,Elementary,32.3,209,18.1,117,14.2,92,646.5,20161017
2016,2,Anne Arundel,1152,Linthicum Elementary,Elementary,8.6,38,<= 5.0,*,5.4,24,444,20161017
2016,2,Anne Arundel,1162,Marley Elementary,Elementary,23.9,165,14.9,103,9,62,691.1,20161017
2016,2,Anne Arundel,1172,North Glen Elementary,Elementary,20.7,48,12.5,29,8.2,19,232,20161017
2016,2,Anne Arundel,1182,Oakwood Elementary,Elementary,18.3,45,8.1,20,10.2,25,245.4,20161017
2016,2,Anne Arundel,1192,Overlook Elementary,Elementary,21.4,70,11.6,38,9.8,32,327.1,20161017
2016,2,Anne Arundel,1202,Park Elementary,Elementary,30.3,134,19.2,85,11.1,49,442.1,20161017
2016,2,Anne Arundel,1212,Point Pleasant Elementary,Elementary,21.4,111,13.3,69,8.1,42,518.2,20161017
2016,2,Anne Arundel,1232,Quarterfield Elementary,Elementary,19,70,10.8,40,8.1,30,369.4,20161017
2016,2,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,16.1,85,9.9,52,6.3,33,527,20161017
2016,2,Anne Arundel,1262,Woodside Elementary,Elementary,23.5,75,14.1,45,9.4,30,318.7,20161017
2016,2,Anne Arundel,1274,Marley Glen School,Elementary,21.2,5,12.7,3,8.5,2,23.6,20161017
2016,2,Anne Arundel,1274,Marley Glen School,Middle,9.1,1,9.1,1,<= 5.0,*,11,20161017
2016,2,Anne Arundel,1274,Marley Glen School,High,13.1,2,13.1,2,<= 5.0,*,15.2,20161017
2016,2,Anne Arundel,1323,North County High,High,17.9,364,8.7,178,9.1,186,2036.9,20161017
2016,2,Anne Arundel,2013,Severna Park High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2023,Northeast High,High,12.6,170,6.3,85,6.3,85,1346.3,20161017
2016,2,Anne Arundel,2033,George Fox Middle,Middle,11.2,107,6.5,62,<= 5.0,*,952.6,20161017
2016,2,Anne Arundel,2043,Severna Park Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2052,Arnold Elementary,Elementary,9.8,38,<= 5.0,*,5.7,22,388.1,20161017
2016,2,Anne Arundel,2062,Belvedere Elementary,Elementary,8.2,41,<= 5.0,*,<= 5.0,*,500.7,20161017
2016,2,Anne Arundel,2072,Benfield Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2082,Bodkin Elementary,Elementary,5.7,33,<= 5.0,*,<= 5.0,*,579.7,20161017
2016,2,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,7.5,46,<= 5.0,*,<= 5.0,*,615,20161017
2016,2,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,7.3,45,<= 5.0,*,<= 5.0,*,619.4,20161017
2016,2,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2132,High Point Elementary,Elementary,16.4,106,8.7,56,7.7,50,647.1,20161017
2016,2,Anne Arundel,2142,Jacobsville Elementary,Elementary,8.6,48,5.2,29,<= 5.0,*,557.5,20161017
2016,2,Anne Arundel,2152,Jones Elementary,Elementary,7.5,21,5.7,16,<= 5.0,*,281.2,20161017
2016,2,Anne Arundel,2162,Lake Shore Elementary,Elementary,12,36,7.3,22,<= 5.0,*,300.7,20161017
2016,2,Anne Arundel,2172,Oak Hill Elementary,Elementary,6.5,41,<= 5.0,*,<= 5.0,*,633.1,20161017
2016,2,Anne Arundel,2182,Pasadena Elementary,Elementary,14.2,48,5.9,20,8.3,28,337,20161017
2016,2,Anne Arundel,2192,Riviera Beach Elementary,Elementary,12.8,39,8.5,26,<= 5.0,*,305,20161017
2016,2,Anne Arundel,2202,Severna Park Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2212,Solley Elementary,Elementary,13.8,98,6.6,47,7.2,51,708.7,20161017
2016,2,Anne Arundel,2222,Sunset Elementary,Elementary,12.2,54,6.1,27,6.1,27,442.9,20161017
2016,2,Anne Arundel,2233,Anne Arundel Evening High,High,>= 95.0,*,>= 95.0,*,71.7,132,184,20161017
2016,2,Anne Arundel,2243,Magothy River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,2273,Chesapeake High,High,9.8,136,<= 5.0,*,5.2,73,1394.1,20161017
2016,2,Anne Arundel,2322,Broadneck Elementary,Elementary,7.8,63,<= 5.0,*,<= 5.0,*,810.5,20161017
2016,2,Anne Arundel,2363,Broadneck High,High,6.4,130,<= 5.0,*,<= 5.0,*,2036,20161017
2016,2,Anne Arundel,2372,Windsor Farm Elementary,Elementary,8.8,51,5.2,30,<= 5.0,*,580.2,20161017
2016,2,Anne Arundel,2413,Severn River Middle,Middle,7.2,55,<= 5.0,*,<= 5.0,*,762.8,20161017
2016,2,Anne Arundel,2423,Chesapeake Bay Middle,Middle,9.7,101,<= 5.0,*,5.3,55,1037.5,20161017
2016,2,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,3013,Arundel High,High,10.3,210,<= 5.0,*,5.6,113,2029.4,20161017
2016,2,Anne Arundel,3023,Arundel Middle,Middle,10,97,5.1,50,<= 5.0,*,972.4,20161017
2016,2,Anne Arundel,3033,MacArthur Middle,Middle,26.9,277,13.7,141,13.2,136,1031.3,20161017
2016,2,Anne Arundel,3062,Brock Bridge Elementary,Elementary,38.9,169,26,113,12.9,56,434.2,20161017
2016,2,Anne Arundel,3072,Crofton Elementary,Elementary,10.4,68,5.8,38,<= 5.0,*,651.7,20161017
2016,2,Anne Arundel,3082,Crofton Woods Elementary,Elementary,8,54,<= 5.0,*,<= 5.0,*,675.9,20161017
2016,2,Anne Arundel,3092,Seven Oaks Elementary,Elementary,21,141,10,67,11,74,671,20161017
2016,2,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,26.6,198,13.6,101,13,97,745,20161017
2016,2,Anne Arundel,3112,Jessup Elementary,Elementary,16.9,78,9.5,44,7.4,34,461.4,20161017
2016,2,Anne Arundel,3122,Manor View Elementary,Elementary,38.3,118,16.6,51,21.8,67,308,20161017
2016,2,Anne Arundel,3132,Maryland City Elementary,Elementary,36.2,118,22.7,74,13.5,44,326,20161017
2016,2,Anne Arundel,3142,Meade Heights Elementary,Elementary,42,121,25.4,73,16.7,48,287.9,20161017
2016,2,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,34.7,139,18,72,16.7,67,400.3,20161017
2016,2,Anne Arundel,3162,Millersville Elementary,Elementary,7.1,25,<= 5.0,*,<= 5.0,*,352.5,20161017
2016,2,Anne Arundel,3172,Odenton Elementary,Elementary,18.6,80,11.8,51,6.7,29,430.7,20161017
2016,2,Anne Arundel,3182,Pershing Hill Elementary,Elementary,43.2,278,20.8,134,22.4,144,643.6,20161017
2016,2,Anne Arundel,3192,Ridgeway Elementary,Elementary,12.4,75,7.3,44,5.1,31,602.8,20161017
2016,2,Anne Arundel,3202,Severn Elementary,Elementary,18.5,79,9.1,39,9.3,40,428,20161017
2016,2,Anne Arundel,3212,South Shore Elementary,Elementary,13.1,43,5.5,18,7.6,25,328,20161017
2016,2,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,10,56,6.4,36,<= 5.0,*,559.3,20161017
2016,2,Anne Arundel,3242,Piney Orchard Elementary,Elementary,12.2,81,5.6,37,6.6,44,665.5,20161017
2016,2,Anne Arundel,3263,Crofton Middle,Middle,8.2,90,<= 5.0,*,<= 5.0,*,1104.3,20161017
2016,2,Anne Arundel,3272,Four Seasons Elementary,Elementary,10.4,57,6.9,38,<= 5.0,*,547.2,20161017
2016,2,Anne Arundel,3282,Nantucket Elementary,Elementary,10.4,77,7.1,53,<= 5.0,*,742.6,20161017
2016,2,Anne Arundel,3323,Meade High,High,22.6,455,10.4,209,12.2,246,2009,20161017
2016,2,Anne Arundel,3333,Old Mill Middle North,Middle,16.1,154,10.1,96,6.1,58,954.1,20161017
2016,2,Anne Arundel,3343,Old Mill Middle South,Middle,9.7,82,5.4,46,<= 5.0,*,844.3,20161017
2016,2,Anne Arundel,3353,Old Mill High,High,13.4,287,8.1,173,5.3,114,2137.5,20161017
2016,2,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,9.1,52,<= 5.0,*,<= 5.0,*,573.1,20161017
2016,2,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,24,116,11.6,56,12.4,60,483.5,20161017
2016,2,Anne Arundel,3382,Southgate Elementary,Elementary,21.4,152,12.7,90,8.7,62,708.9,20161017
2016,2,Anne Arundel,3392,Rippling Woods Elementary,Elementary,22.7,146,13.1,84,9.7,62,642.2,20161017
2016,2,Anne Arundel,3414,Ruth Parker Eason School,Elementary,28.2,10,14.1,5,14.1,5,35.4,20161017
2016,2,Anne Arundel,3414,Ruth Parker Eason School,Middle,*,*,*,*,*,*,*,20161017
2016,2,Anne Arundel,3414,Ruth Parker Eason School,High,20.8,7,<= 5.0,*,17.9,6,33.6,20161017
2016,2,Anne Arundel,3423,Meade Middle,Middle,25.4,149,13.5,79,11.9,70,586.1,20161017
2016,2,Anne Arundel,4013,Annapolis High,High,15.2,287,7.5,142,7.7,145,1887.7,20161017
2016,2,Anne Arundel,4023,Southern High,High,11.9,125,6.1,64,5.8,61,1046,20161017
2016,2,Anne Arundel,4033,Annapolis Middle,Middle,11.2,86,5.3,41,5.8,45,770,20161017
2016,2,Anne Arundel,4043,Wiley H. Bates Middle,Middle,14,121,6.5,56,7.5,65,867.3,20161017
2016,2,Anne Arundel,4053,Southern Middle,Middle,8.3,63,<= 5.0,*,<= 5.0,*,759.8,20161017
2016,2,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,>= 95.0,*,>= 95.0,*,75.3,71,94.3,20161017
2016,2,Anne Arundel,4074,Phoenix Academy,Elementary,51.1,46,30,27,21.1,19,90,20161017
2016,2,Anne Arundel,4074,Phoenix Academy,Middle,48.9,35,27.9,20,20.9,15,71.6,20161017
2016,2,Anne Arundel,4074,Phoenix Academy,High,91.8,156,45.3,77,46.5,79,169.9,20161017
2016,2,Anne Arundel,4092,Annapolis Elementary,Elementary,22.8,55,12,29,10.8,26,241.1,20161017
2016,2,Anne Arundel,4112,Central Elementary,Elementary,5.7,36,<= 5.0,*,<= 5.0,*,628.6,20161017
2016,2,Anne Arundel,4122,Davidsonville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,4132,Deale Elementary,Elementary,7.1,17,<= 5.0,*,<= 5.0,*,240.4,20161017
2016,2,Anne Arundel,4142,Eastport Elementary,Elementary,16.4,38,<= 5.0,*,12.5,29,231.9,20161017
2016,2,Anne Arundel,4152,Edgewater Elementary,Elementary,14.5,79,7.3,40,7.2,39,545.4,20161017
2016,2,Anne Arundel,4162,Georgetown East Elementary,Elementary,21.6,64,11.1,33,10.5,31,296.4,20161017
2016,2,Anne Arundel,4182,Germantown Elementary,Elementary,16.9,109,8.1,52,8.8,57,645,20161017
2016,2,Anne Arundel,4192,Hillsmere Elementary,Elementary,11.2,56,5.2,26,6,30,500.6,20161017
2016,2,Anne Arundel,4202,Lothian Elementary,Elementary,11.4,49,7,30,<= 5.0,*,428.1,20161017
2016,2,Anne Arundel,4212,Mayo Elementary,Elementary,7.7,25,<= 5.0,*,<= 5.0,*,325.7,20161017
2016,2,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,20.3,116,11.2,64,9.1,52,571.8,20161017
2016,2,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,18.9,71,9.6,36,9.3,35,375.3,20161017
2016,2,Anne Arundel,4242,Shady Side Elementary,Elementary,9.7,45,5.8,27,<= 5.0,*,465.4,20161017
2016,2,Anne Arundel,4252,Traceys Elementary,Elementary,14.3,54,8.7,33,5.6,21,377.3,20161017
2016,2,Anne Arundel,4262,Tyler Heights Elementary,Elementary,23.5,123,11.4,60,12,63,524.1,20161017
2016,2,Anne Arundel,4272,West Annapolis Elementary at Annapolis Middle,Elementary,17.4,29,8.4,14,9,15,166.2,20161017
2016,2,Anne Arundel,4283,Central Middle,Middle,6.9,78,<= 5.0,*,<= 5.0,*,1122.7,20161017
2016,2,Anne Arundel,4293,South River High,High,8.2,178,<= 5.0,*,<= 5.0,*,2161.4,20161017
2016,2,Anne Arundel,4304,Central Special School,Elementary,27.3,5,16.4,3,10.9,2,18.3,20161017
2016,2,Anne Arundel,4304,Central Special School,Middle,11.5,2,5.7,1,5.7,1,17.4,20161017
2016,2,Anne Arundel,4304,Central Special School,High,23.1,6,15.4,4,7.7,2,26,20161017
2016,2,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,7.3,50,<= 5.0,*,5.9,40,681.1,20161017
2016,2,Anne Arundel,6223,Chesapeake Science Point,Middle,9.6,23,<= 5.0,*,5.4,13,239.4,20161017
2016,2,Anne Arundel,6223,Chesapeake Science Point,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,2,Anne Arundel,6233,Monarch Academy,Elementary,5.7,25,<= 5.0,*,<= 5.0,*,436.5,20161017
2016,2,Anne Arundel,6233,Monarch Academy,Middle,5.2,12,<= 5.0,*,<= 5.0,*,230.9,20161017
2016,2,Anne Arundel,A,All Anne Arundel Schools,Elementary,16,6037,8.7,3305,7.2,2732,37823.7,20161017
2016,2,Anne Arundel,A,All Anne Arundel Schools,Middle,12.9,2288,6.9,1219,6,1069,17759.9,20161017
2016,2,Anne Arundel,A,All Anne Arundel Schools,High,15.4,3446,7.9,1763,7.5,1683,22438.9,20161017
2016,3,Baltimore County,54,Extended Day Learning Program,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,58,Home Assignments-Secondary,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,58,Home Assignments-Secondary,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,69,Catonsville Center for Alternative Studies,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,70,Meadowood Education Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,72,Rosedale Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,72,Rosedale Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,75,Crossroads Center,Middle,16.5,14,<= 5.0,*,13,11,84.9,20161017
2016,3,Baltimore County,75,Crossroads Center,High,17.4,15,<= 5.0,*,12.8,11,86.3,20161017
2016,3,Baltimore County,77,BCDC Educational Center,Middle,*,*,*,*,*,*,*,20161017
2016,3,Baltimore County,77,BCDC Educational Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20161017
2016,3,Baltimore County,101,Catonsville Elementary,Elementary,10.2,44,6.3,27,<= 5.0,*,429.7,20161017
2016,3,Baltimore County,102,Westchester Elementary,Elementary,10.7,60,6.6,37,<= 5.0,*,562.4,20161017
2016,3,Baltimore County,103,Westowne Elementary,Elementary,18.7,98,11.1,58,7.6,40,523.7,20161017
2016,3,Baltimore County,104,Edmondson Heights Elementary,Elementary,27.9,143,16,82,11.9,61,512.1,20161017
2016,3,Baltimore County,105,Johnnycake Elementary,Elementary,21.6,139,13.5,87,8.1,52,643.8,20161017
2016,3,Baltimore County,111,Maiden Choice School,Elementary,41.9,12,21,6,21,6,28.6,20161017
2016,3,Baltimore County,111,Maiden Choice School,Middle,7.1,1,7.1,1,<= 5.0,*,14,20161017
2016,3,Baltimore County,111,Maiden Choice School,High,32.1,10,25.7,8,6.4,2,31.1,20161017
2016,3,Baltimore County,112,Dogwood Elementary,Elementary,26.2,163,15.6,97,10.6,66,621.8,20161017
2016,3,Baltimore County,113,Chadwick Elementary,Elementary,37.2,198,24,128,13.1,70,532.9,20161017
2016,3,Baltimore County,115,Hillcrest Elementary,Elementary,7.3,55,<= 5.0,*,<= 5.0,*,756.6,20161017
2016,3,Baltimore County,116,Woodbridge Elementary,Elementary,28.7,115,15.5,62,13.2,53,401.1,20161017
2016,3,Baltimore County,151,Catonsville Middle,Middle,6,51,<= 5.0,*,<= 5.0,*,856.7,20161017
2016,3,Baltimore County,155,Southwest Academy,Middle,21.7,172,13.5,107,8.2,65,791.3,20161017
2016,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,High,45.1,595,24.9,328,20.2,267,1319.5,20161017
2016,3,Baltimore County,174,Catonsville High,High,13.9,240,7.4,129,6.4,111,1732.7,20161017
2016,3,Baltimore County,175,Western School of Technology & Env. Science,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,202,Randallstown Elementary,Elementary,18.2,70,9.9,38,8.3,32,384.3,20161017
2016,3,Baltimore County,204,Featherbed Lane Elementary,Elementary,37.2,208,23.6,132,13.6,76,558.7,20161017
2016,3,Baltimore County,205,Woodmoor Elementary,Elementary,25.5,136,12.9,69,12.6,67,533.6,20161017
2016,3,Baltimore County,206,Scotts Branch Elementary,Elementary,29.1,164,17.2,97,11.9,67,563.9,20161017
2016,3,Baltimore County,207,Church Lane Elementary Technology,Elementary,11.1,50,7.3,33,<= 5.0,*,451.2,20161017
2016,3,Baltimore County,209,Hebbville Elementary,Elementary,24.4,98,16.7,67,7.7,31,401.9,20161017
2016,3,Baltimore County,210,Powhatan Elementary,Elementary,24.6,71,15.3,44,9.4,27,288.4,20161017
2016,3,Baltimore County,211,Winfield Elementary,Elementary,31.4,146,18.7,87,12.7,59,465.6,20161017
2016,3,Baltimore County,213,Winand Elementary,Elementary,20.1,99,13.8,68,6.3,31,492,20161017
2016,3,Baltimore County,214,Hernwood Elementary,Elementary,32.2,131,18.2,74,14,57,407.3,20161017
2016,3,Baltimore County,216,Deer Park Elementary,Elementary,19.6,85,13.6,59,6,26,433.7,20161017
2016,3,Baltimore County,217,New Town Elementary,Elementary,23.1,193,10.7,89,12.4,104,835.4,20161017
2016,3,Baltimore County,218,Scholars K-8,Elementary,13.9,26,<= 5.0,*,9.6,18,187,20161017
2016,3,Baltimore County,218,Scholars K-8,Middle,15.6,11,<= 5.0,*,12.8,9,70.4,20161017
2016,3,Baltimore County,252,Old Court Middle,Middle,32.4,216,18.9,126,13.5,90,666.7,20161017
2016,3,Baltimore County,253,Woodlawn Middle,Middle,36.5,224,22.1,136,14.3,88,614.2,20161017
2016,3,Baltimore County,254,Deer Park Middle Magnet School,Middle,23,289,12.2,153,10.8,136,1259,20161017
2016,3,Baltimore County,256,Windsor Mill Middle,Middle,26.9,138,14.6,75,12.3,63,513.2,20161017
2016,3,Baltimore County,271,Milford Mill Academy,High,21.1,312,10.2,151,10.9,161,1479.2,20161017
2016,3,Baltimore County,272,Randallstown High,High,26.1,256,15.5,152,10.6,104,979.7,20161017
2016,3,Baltimore County,303,Bedford Elementary,Elementary,19.7,63,14.1,45,5.6,18,319.8,20161017
2016,3,Baltimore County,304,Wellwood International Elementary,Elementary,17.9,88,9.4,46,8.5,42,491.6,20161017
2016,3,Baltimore County,307,Milbrook Elementary,Elementary,21.5,89,13.3,55,8.2,34,414.9,20161017
2016,3,Baltimore County,308,Fort Garrison Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,310,Summit Park Elementary,Elementary,11.4,53,<= 5.0,*,6.9,32,466.2,20161017
2016,3,Baltimore County,311,Woodholme Elementary,Elementary,24.8,192,14.8,114,10.1,78,772.8,20161017
2016,3,Baltimore County,352,Pikesville Middle,Middle,20,191,11.5,110,8.5,81,953.5,20161017
2016,3,Baltimore County,353,Sudbrook Magnet Middle,Middle,6.3,63,<= 5.0,*,<= 5.0,*,1001.8,20161017
2016,3,Baltimore County,371,Pikesville High,High,16.2,137,9.2,78,7,59,846.1,20161017
2016,3,Baltimore County,402,Owings Mills Elementary,Elementary,26,177,13.5,92,12.5,85,680.5,20161017
2016,3,Baltimore County,403,Franklin Elementary,Elementary,7.7,35,<= 5.0,*,<= 5.0,*,456,20161017
2016,3,Baltimore County,404,Chatsworth School,Elementary,9,32,5.4,19,<= 5.0,*,355,20161017
2016,3,Baltimore County,405,Timber Grove Elementary,Elementary,19,113,10.3,61,8.8,52,593.4,20161017
2016,3,Baltimore County,406,Reisterstown Elementary,Elementary,27,158,15.9,93,11.1,65,584.8,20161017
2016,3,Baltimore County,407,Glyndon Elementary,Elementary,19.8,96,11.1,54,8.6,42,485.9,20161017
2016,3,Baltimore County,408,Cedarmere Elementary,Elementary,20,101,13.3,67,6.7,34,505.6,20161017
2016,3,Baltimore County,410,Lyons Mill Elementary,Elementary,31,198,20,128,11,70,638.5,20161017
2016,3,Baltimore County,451,Franklin Middle,Middle,22.5,291,12.4,160,10.1,131,1292.5,20161017
2016,3,Baltimore County,452,Owings Mills High,High,35.3,335,23.5,223,11.8,112,948.7,20161017
2016,3,Baltimore County,472,Franklin High,High,15.6,243,7.5,116,8.2,127,1552.9,20161017
2016,3,Baltimore County,473,New Town High,High,25.8,250,12.8,124,13,126,968.3,20161017
2016,3,Baltimore County,501,Fifth District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,601,Prettyboy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,701,Seventh District Elementary,Elementary,5.1,21,<= 5.0,*,<= 5.0,*,410.3,20161017
2016,3,Baltimore County,772,Hereford High,High,5.9,69,<= 5.0,*,<= 5.0,*,1177.9,20161017
2016,3,Baltimore County,801,Sparks Elementary,Elementary,6,31,<= 5.0,*,<= 5.0,*,520.7,20161017
2016,3,Baltimore County,803,Lutherville Laboratory,Elementary,12.9,51,6.3,25,6.6,26,394,20161017
2016,3,Baltimore County,805,Timonium Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,808,Pot Spring Elementary,Elementary,25.2,105,13.4,56,11.8,49,416.6,20161017
2016,3,Baltimore County,809,Riderwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20161017
2016,3,Baltimore County,810,Padonia International Elementary,Elementary,25.1,104,15.4,64,9.6,40,414.8,20161017
2016,3,Baltimore County,811,Pinewood Elementary,Elementary,7.8,39,<= 5.0,*,<= 5.0,*,499.7,20161017
2016,3,Baltimore County,813,Warren Elementary,Elementary,15.9,63,8.1,32,7.8,31,396.7,20161017
2016,3,Baltimore County,814,Mays Chapel Elementary,Elementary,16.4,106,11.3,73,5.1,33,647.2,20161017
2016,3,Baltimore County,852,Ridgely Middle,Middle,7.1,83,<= 5.0,*,<= 5.0,*,1171.2,20161017
2016,3,Baltimore County,853,Cockeysville Middle,Middle,11.4,93,6.8,56,<= 5.0,*,818.7,20161017
2016,3,Baltimore County,855,Hereford Middle,Middle,5.1,50,<= 5.0,*,<= 5.0,*,987.5,20161017
2016,3,Baltimore County,872,Dulaney High,High,10.1,186,5.1,95,<= 5.0,*,1846.1,20161017
2016,3,Baltimore County,905,Stoneleigh Elementary,Elementary,6.5,48,<= 5.0,*,<= 5.0,*,733.3,20161017
2016,3,Baltimore County,907,Rodgers Forge Elementary,Elementary,6.7,29,<= 5.0,*,<= 5.0,*,433.8,20161017
