Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2011,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,53.6,186,<= 5.0,*,347,20120820
2011,02,Anne Arundel,3013,Arundel High,High,94.9,220266.5,232034,40.5,761,10.0,188,1880,20120820
2011,02,Anne Arundel,3023,Arundel Middle,Middle,>= 95.0,*,*,35.0,316,6.3,57,903,20120820
2011,02,Anne Arundel,3033,Macarthur Middle,Middle,94.9,136215.0,143542,35.9,416,9.0,104,1159,20120820
2011,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,41.7,218,<= 5.0,*,523,20120820
2011,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,44.8,212,<= 5.0,*,473,20120820
2011,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,39.8,196,<= 5.0,*,492,20120820
2011,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,>= 95.0,*,*,51.8,246,<= 5.0,*,475,20120820
2011,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,>= 95.0,*,*,39.1,209,6.4,34,535,20120820
2011,02,Anne Arundel,3112,Jessup Elementary,Elementary,>= 95.0,*,*,33.3,109,8.3,27,327,20120820
2011,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,30.4,136,<= 5.0,*,448,20120820
2011,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,37.4,105,<= 5.0,*,281,20120820
2011,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,>= 95.0,*,*,37.9,89,5.5,13,235,20120820
2011,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,94.0,33168.5,35282,28.7,84,13.0,38,293,20120820
2011,02,Anne Arundel,3162,Millersville Elementary,Elementary,>= 95.0,*,*,42.8,131,<= 5.0,*,306,20120820
2011,02,Anne Arundel,3172,Odenton Elementary,Elementary,>= 95.0,*,*,37.0,101,7.0,19,273,20120820
2011,02,Anne Arundel,3182,Pershing Hill Elementary At Meade Heights,Elementary,>= 95.0,*,*,41.2,70,<= 5.0,*,170,20120820
2011,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,35.7,171,5.8,28,479,20120820
2011,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,52.1,196,<= 5.0,*,376,20120820
2011,02,Anne Arundel,3212,South Shore Elementary,Elementary,>= 95.0,*,*,36.7,79,6.0,13,215,20120820
2011,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,37.9,144,<= 5.0,*,380,20120820
2011,02,Anne Arundel,3232,West Meade Elementary,Elementary,>= 95.0,*,*,49.5,151,<= 5.0,*,305,20120820
2011,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,44.6,213,<= 5.0,*,478,20120820
2011,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,43.3,507,5.5,64,1171,20120820
2011,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,45.7,179,<= 5.0,*,392,20120820
2011,02,Anne Arundel,3282,Nantucket Elementary,Elementary,>= 95.0,*,*,50.9,326,<= 5.0,*,640,20120820
2011,02,Anne Arundel,3323,Meade High,High,93.0,258028.0,277450,30.6,684,18.0,401,2233,20120820
2011,02,Anne Arundel,3333,Old Mill Middle North,Middle,>= 95.0,*,*,42.1,376,7.9,71,894,20120820
2011,02,Anne Arundel,3343,Old Mill Middle South,Middle,>= 95.0,*,*,39.6,277,9.6,67,700,20120820
2011,02,Anne Arundel,3353,Old Mill High,High,93.8,260143.0,277311,39.2,881,13.3,298,2246,20120820
2011,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,42.5,128,<= 5.0,*,301,20120820
2011,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,>= 95.0,*,*,41.1,125,7.2,22,304,20120820
2011,02,Anne Arundel,3382,Southgate Elementary,Elementary,>= 95.0,*,*,43.9,176,<= 5.0,*,401,20120820
2011,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,>= 95.0,*,*,34.9,192,9.1,50,550,20120820
2011,02,Anne Arundel,3403,Meade Evening High,High,*,*,*,*,*,*,*,*,20120820
2011,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,88.0,2371.0,2693,21.7,5,26.1,6,23,20120820
2011,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,>= 95.0,*,*,61.5,8,7.7,1,13,20120820
2011,02,Anne Arundel,3414,Ruth Parker Eason School,High,91.0,6131.5,6738,42.9,24,25.0,14,56,20120820
2011,02,Anne Arundel,3423,Meade Middle,Middle,>= 95.0,*,*,37.3,255,8.2,56,683,20120820
2011,02,Anne Arundel,4013,Annapolis High,High,91.6,173924.5,189946,27.8,429,21.0,324,1545,20120820
2011,02,Anne Arundel,4023,Southern High,High,93.6,128825.0,137687,32.5,360,12.3,136,1109,20120820
2011,02,Anne Arundel,4033,Annapolis Middle,Middle,94.3,68931.0,73061,27.2,163,13.2,79,599,20120820
2011,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,>= 95.0,*,*,37.3,236,6.2,39,633,20120820
2011,02,Anne Arundel,4053,Southern Middle,Middle,>= 95.0,*,*,30.9,233,7.3,55,754,20120820
2011,02,Anne Arundel,4063,Annapolis Evening High School,High,76.1,599.0,787,*,*,*,*,*,20120820
2011,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,82.3,5575.0,6775,6.8,4,55.9,33,59,20120820
2011,02,Anne Arundel,4092,Annapolis Elementary,Elementary,>= 95.0,*,*,39.9,63,<= 5.0,*,158,20120820
2011,02,Anne Arundel,4094,Mary E. Moss Academy,High,76.9,5991.5,7790,7.1,3,64.3,27,42,20120820
2011,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,41.6,271,<= 5.0,*,651,20120820
2011,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,36.4,188,<= 5.0,*,517,20120820
2011,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,38.8,97,<= 5.0,*,250,20120820
2011,02,Anne Arundel,4142,Eastport Elementary,Elementary,>= 95.0,*,*,36.3,58,6.9,11,160,20120820
2011,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,34.8,137,5.1,20,394,20120820
2011,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,>= 95.0,*,*,47.4,111,<= 5.0,*,234,20120820
2011,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,39.2,146,<= 5.0,*,372,20120820
