Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2010,01,Allegany,A,All Allegany Schools,High,92.6,318481.5,344078,24.6,679,17.5,482,2757,20120820
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,93.3,47903.0,51365,25.2,111,14.5,64,440,20120820
2010,02,Anne Arundel,1033,Glen Burnie High,High,91.5,209034.0,228536,32.5,632,21.8,423,1943,20120820
2010,02,Anne Arundel,1043,Corkran Middle,Middle,94.4,69998.5,74168,32.8,208,13.6,86,634,20120820
2010,02,Anne Arundel,1053,Lindale Middle,Middle,93.6,90471.0,96681,26.5,217,13.7,112,820,20120820
2010,02,Anne Arundel,1063,Marley Middle,Middle,94.8,86685.5,91477,34.0,262,10.4,80,771,20120820
2010,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,93.3,15958.0,17106,22.1,32,9.7,14,145,20120820
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,94.5,34597.0,36592,33.7,105,9.3,29,312,20120820
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,>= 95.0,*,*,39.9,97,5.8,14,243,20120820
2010,02,Anne Arundel,1122,Freetown Elementary,Elementary,>= 95.0,*,*,41.0,137,8.4,28,334,20120820
2010,02,Anne Arundel,1132,Glendale Elementary,Elementary,94.7,37598.0,39693,34.4,117,8.5,29,340,20120820
2010,02,Anne Arundel,1142,Hilltop Elementary,Elementary,94.3,48692.5,51649,28.0,124,9.9,44,443,20120820
2010,02,Anne Arundel,1152,Linthicum Elementary,Elementary,>= 95.0,*,*,38.0,132,<= 5.0,*,347,20120820
2010,02,Anne Arundel,1162,Marley Elementary,Elementary,>= 95.0,*,*,36.0,132,5.4,20,367,20120820
2010,02,Anne Arundel,1172,North Glen Elementary,Elementary,>= 95.0,*,*,41.8,69,6.1,10,165,20120820
2010,02,Anne Arundel,1182,Oakwood Elementary,Elementary,94.7,20801.5,21969,36.5,69,9.0,17,189,20120820
2010,02,Anne Arundel,1192,Overlook Elementary,Elementary,94.3,19884.0,21085,24.4,44,8.3,15,180,20120820
2010,02,Anne Arundel,1202,Park Elementary,Elementary,94.9,31945.0,33654,34.8,102,8.9,26,293,20120820
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,94.6,43111.0,45594,33.0,128,7.0,27,388,20120820
2010,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,>= 95.0,*,*,44.5,143,<= 5.0,*,321,20120820
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,94.5,44181.0,46756,27.4,109,9.0,36,398,20120820
2010,02,Anne Arundel,1262,Woodside Elementary,Elementary,>= 95.0,*,*,42.2,100,8.0,19,237,20120820
2010,02,Anne Arundel,1274,Marley Glen School,Elementary,86.7,1916.0,2209,22.2,4,33.3,6,18,20120820
2010,02,Anne Arundel,1274,Marley Glen School,Middle,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,1274,Marley Glen School,High,>= 95.0,*,*,57.1,16,10.7,3,28,20120820
2010,02,Anne Arundel,1313,Glen Burnie Evening High,High,81.5,2365.5,2902,11.5,3,34.6,9,26,20120820
2010,02,Anne Arundel,1323,North County High,High,91.7,209224.5,228194,31.7,609,19.7,379,1921,20120820
2010,02,Anne Arundel,2013,Severna Park High,High,>= 95.0,*,*,51.9,990,<= 5.0,*,1909,20120820
2010,02,Anne Arundel,2023,Northeast High,High,92.4,147603.0,159762,31.8,429,17.0,229,1351,20120820
2010,02,Anne Arundel,2033,George Fox Middle,Middle,94.6,97694.5,103313,31.9,283,9.0,80,886,20120820
2010,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,46.9,694,<= 5.0,*,1480,20120820
2010,02,Anne Arundel,2052,Arnold Elementary,Elementary,>= 95.0,*,*,38.8,152,<= 5.0,*,392,20120820
2010,02,Anne Arundel,2062,Belvedere Elementary,Elementary,>= 95.0,*,*,39.9,157,<= 5.0,*,393,20120820
2010,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,44.2,170,<= 5.0,*,385,20120820
2010,02,Anne Arundel,2082,Bodkin Elementary,Elementary,>= 95.0,*,*,43.5,217,<= 5.0,*,499,20120820
2010,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,35.9,219,<= 5.0,*,610,20120820
2010,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,>= 95.0,*,*,50.3,260,<= 5.0,*,517,20120820
2010,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,>= 95.0,*,*,31.9,98,<= 5.0,*,307,20120820
2010,02,Anne Arundel,2132,High Point Elementary,Elementary,>= 95.0,*,*,41.1,216,<= 5.0,*,526,20120820
2010,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,94.8,48996.5,51680,30.2,133,6.1,27,441,20120820
2010,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,32.0,91,<= 5.0,*,284,20120820
2010,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,94.9,29124.0,30698,30.8,81,<= 5.0,*,263,20120820
2010,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,>= 95.0,*,*,45.5,188,<= 5.0,*,413,20120820
2010,02,Anne Arundel,2182,Pasadena Elementary,Elementary,>= 95.0,*,*,39.9,120,<= 5.0,*,301,20120820
2010,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,94.9,23910.5,25183,32.2,69,9.3,20,214,20120820
2010,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,33.9,97,<= 5.0,*,286,20120820
2010,02,Anne Arundel,2212,Solley Elementary,Elementary,94.6,55600.5,58772,27.6,139,7.0,35,503,20120820
2010,02,Anne Arundel,2222,Sunset Elementary,Elementary,>= 95.0,*,*,40.4,159,<= 5.0,*,394,20120820
2010,02,Anne Arundel,2233,Severna Park Evening High,High,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,2243,Magothy River Middle,Middle,>= 95.0,*,*,34.5,274,6.2,49,794,20120820
2010,02,Anne Arundel,2273,Chesapeake High,High,93.8,197058.0,210011,37.0,657,11.6,206,1776,20120820
2010,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,*,41.1,225,<= 5.0,*,547,20120820
2010,02,Anne Arundel,2363,Broadneck High,High,>= 95.0,*,*,41.3,892,9.2,198,2162,20120820
2010,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,>= 95.0,*,*,35.2,163,<= 5.0,*,463,20120820
2010,02,Anne Arundel,2413,Severn River Middle,Middle,>= 95.0,*,*,38.6,309,5.5,44,801,20120820
2010,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,93.9,137992.0,147022,26.0,325,12.0,150,1252,20120820
2010,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,48.8,186,<= 5.0,*,381,20120820
2010,02,Anne Arundel,3013,Arundel High,High,>= 95.0,*,*,41.0,768,7.8,146,1872,20120820
2010,02,Anne Arundel,3023,Arundel Middle,Middle,>= 95.0,*,*,37.9,337,5.5,49,890,20120820
2010,02,Anne Arundel,3033,Macarthur Middle,Middle,94.6,125654.0,132847,31.6,355,10.7,120,1125,20120820
2010,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,44.1,232,<= 5.0,*,526,20120820
2010,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,38.8,168,<= 5.0,*,433,20120820
2010,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,35.1,169,<= 5.0,*,482,20120820
2010,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,>= 95.0,*,*,53.4,237,<= 5.0,*,444,20120820
2010,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,>= 95.0,*,*,36.2,175,7.2,35,484,20120820
2010,02,Anne Arundel,3112,Jessup Elementary,Elementary,>= 95.0,*,*,31.9,107,6.0,20,335,20120820
2010,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,37.6,176,5.3,25,468,20120820
2010,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,39.2,114,<= 5.0,*,291,20120820
2010,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,>= 95.0,*,*,39.4,85,<= 5.0,*,216,20120820
2010,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,94.2,29504.0,31314,25.4,67,11.4,30,264,20120820
2010,02,Anne Arundel,3162,Millersville Elementary,Elementary,>= 95.0,*,*,38.1,120,<= 5.0,*,315,20120820
2010,02,Anne Arundel,3172,Odenton Elementary,Elementary,>= 95.0,*,*,45.5,125,6.2,17,275,20120820
2010,02,Anne Arundel,3182,Pershing Hill Elementary At Meade Heights,Elementary,>= 95.0,*,*,35.0,48,<= 5.0,*,137,20120820
2010,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,41.2,196,<= 5.0,*,476,20120820
2010,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,48.9,186,<= 5.0,*,380,20120820
2010,02,Anne Arundel,3212,South Shore Elementary,Elementary,>= 95.0,*,*,46.8,95,<= 5.0,*,203,20120820
2010,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,41.2,148,<= 5.0,*,359,20120820
2010,02,Anne Arundel,3232,West Meade Elementary,Elementary,>= 95.0,*,*,39.4,102,<= 5.0,*,259,20120820
2010,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,44.3,198,<= 5.0,*,447,20120820
2010,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,42.9,500,5.1,60,1166,20120820
2010,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,41.8,168,<= 5.0,*,402,20120820
2010,02,Anne Arundel,3282,Nantucket Elementary,Elementary,>= 95.0,*,*,67.6,407,<= 5.0,*,602,20120820
2010,02,Anne Arundel,3323,Meade High,High,93.0,242288.0,260452,35.5,781,15.9,350,2198,20120820
2010,02,Anne Arundel,3333,Old Mill Middle North,Middle,94.9,96206.5,101354,37.7,325,7.8,67,861,20120820
2010,02,Anne Arundel,3343,Old Mill Middle South,Middle,>= 95.0,*,*,37.6,252,8.9,60,671,20120820
2010,02,Anne Arundel,3353,Old Mill High,High,94.2,262453.0,278634,41.6,983,11.8,278,2364,20120820
2010,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,40.9,122,<= 5.0,*,298,20120820
2010,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,>= 95.0,*,*,35.5,104,5.5,16,293,20120820
2010,02,Anne Arundel,3382,Southgate Elementary,Elementary,>= 95.0,*,*,41.0,157,<= 5.0,*,383,20120820
2010,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,>= 95.0,*,*,37.8,201,7.0,37,532,20120820
2010,02,Anne Arundel,3403,Meade Evening High,High,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,91.9,2814.0,3062,35.7,10,10.7,3,28,20120820
2010,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,92.4,1405.0,1521,23.1,3,15.4,2,13,20120820
2010,02,Anne Arundel,3414,Ruth Parker Eason School,High,88.0,5486.5,6235,22.2,12,33.3,18,54,20120820
2010,02,Anne Arundel,3423,Meade Middle,Middle,>= 95.0,*,*,35.5,250,8.1,57,705,20120820
2010,02,Anne Arundel,4013,Annapolis High,High,91.2,173245.0,189870,32.1,517,20.3,328,1612,20120820
2010,02,Anne Arundel,4023,Southern High,High,93.6,124278.5,132725,38.7,438,12.3,139,1132,20120820
2010,02,Anne Arundel,4033,Annapolis Middle,Middle,93.9,61313.0,65299,26.3,147,15.7,88,560,20120820
2010,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,94.8,61963.0,65368,34.2,191,8.8,49,559,20120820
2010,02,Anne Arundel,4053,Southern Middle,Middle,94.8,85013.5,89667,32.0,245,10.7,82,766,20120820
2010,02,Anne Arundel,4063,Annapolis Evening High School,High,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,89.7,4126.0,4602,14.6,6,26.8,11,41,20120820
2010,02,Anne Arundel,4092,Annapolis Elementary,Elementary,>= 95.0,*,*,33.3,42,<= 5.0,*,126,20120820
2010,02,Anne Arundel,4094,Mary E. Moss Academy,High,76.2,5169.0,6786,12.0,6,62.0,31,50,20120820
2010,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,40.9,247,<= 5.0,*,604,20120820
2010,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,36.2,192,<= 5.0,*,530,20120820
2010,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,39.6,95,<= 5.0,*,240,20120820
2010,02,Anne Arundel,4142,Eastport Elementary,Elementary,>= 95.0,*,*,37.1,62,5.4,9,167,20120820
2010,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,34.6,131,<= 5.0,*,379,20120820
2010,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,>= 95.0,*,*,43.2,98,<= 5.0,*,227,20120820
2010,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,38.0,135,<= 5.0,*,355,20120820
2010,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,45.0,134,<= 5.0,*,298,20120820
2010,02,Anne Arundel,4202,Lothian Elementary,Elementary,>= 95.0,*,*,31.2,110,<= 5.0,*,353,20120820
2010,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,43.0,116,<= 5.0,*,270,20120820
2010,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,>= 95.0,*,*,46.2,166,5.6,20,359,20120820
2010,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,41.5,135,<= 5.0,*,325,20120820
2010,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,29.5,109,<= 5.0,*,369,20120820
2010,02,Anne Arundel,4252,Traceys Elementary,Elementary,94.8,33444.5,35287,32.4,96,7.1,21,296,20120820
2010,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,48.0,131,<= 5.0,*,273,20120820
2010,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,38.9,88,<= 5.0,*,226,20120820
2010,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,40.9,436,5.4,58,1066,20120820
2010,02,Anne Arundel,4293,South River High,High,94.5,224935.5,237915,41.6,841,10.0,202,2022,20120820
2010,02,Anne Arundel,4304,Central Special School,Elementary,87.9,2140.0,2435,30.0,6,25.0,5,20,20120820
2010,02,Anne Arundel,4304,Central Special School,Middle,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,4304,Central Special School,High,93.2,4031.0,4325,35.1,13,16.2,6,37,20120820
2010,02,Anne Arundel,4313,South River Evening High,High,90.2,2608.5,2892,*,*,*,*,*,20120820
2010,02,Anne Arundel,4410,Phoenix Center - Annapolis,Elementary,*,*,*,*,*,*,*,*,20120820
2010,02,Anne Arundel,4410,Phoenix Center - Annapolis,Middle,91.4,2460.5,2693,<= 5.0,*,14.3,3,21,20120820
2010,02,Anne Arundel,4410,Phoenix Center - Annapolis,High,85.0,3749.5,4412,8.1,3,48.6,18,37,20120820
2010,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,66.0,130,<= 5.0,*,197,20120820
2010,02,Anne Arundel,6233,Monarch Academy,Elementary,>= 95.0,*,*,33.6,46,5.1,7,137,20120820
2010,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,38.7,10775,<= 5.0,*,27809,20120820
2010,02,Anne Arundel,A,All Anne Arundel Schools,Middle,94.9,1838837.5,1937342,35.1,5815,9.2,1521,16577,20120820
2010,02,Anne Arundel,A,All Anne Arundel Schools,High,93.5,2482686.0,2655446,37.9,8562,14.0,3166,22587,20120820
2010,03,Baltimore County,0054,Evening High School,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,120,20120820
2010,03,Baltimore County,0069,Catonsville Center For Alternative Studies,High,81.5,6296.0,7725,10.5,4,18.4,7,38,20120820
2010,03,Baltimore County,0070,Meadowood Education Center,Middle,86.2,4979.5,5778,21.9,7,25.0,8,32,20120820
2010,03,Baltimore County,0072,Rosedale Center,Middle,84.1,5498.0,6537,18.8,6,37.5,12,32,20120820
2010,03,Baltimore County,0072,Rosedale Center,High,81.7,12916.5,15811,13.0,12,42.4,39,92,20120820
2010,03,Baltimore County,0073,Bridge Center,Middle,87.5,2038.5,2329,*,*,*,*,*,20120820
2010,03,Baltimore County,0075,Crossroads Center,Middle,86.8,9734.5,11220,8.9,8,44.4,40,90,20120820
2010,03,Baltimore County,0075,Crossroads Center,High,85.2,8666.0,10171,6.2,5,43.2,35,81,20120820
2010,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,29.1,92,<= 5.0,*,316,20120820
2010,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,29.8,131,<= 5.0,*,439,20120820
2010,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,33.5,122,6.3,23,364,20120820
2010,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,94.2,40749.5,43245,26.1,98,13.1,49,375,20120820
2010,03,Baltimore County,0105,Johnnycake Elementary,Elementary,94.7,49582.0,52377,27.2,123,9.7,44,453,20120820
2010,03,Baltimore County,0111,Maiden Choice School,Elementary,88.5,2258.5,2552,27.3,6,50.0,11,22,20120820
2010,03,Baltimore County,0111,Maiden Choice School,Middle,*,*,*,*,*,*,*,*,20120820
2010,03,Baltimore County,0111,Maiden Choice School,High,87.9,4201.5,4778,14.6,6,39.0,16,41,20120820
2010,03,Baltimore County,0112,Dogwood Elementary,Elementary,94.9,45124.0,47557,29.1,119,7.8,32,409,20120820
2010,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,34.9,116,<= 5.0,*,332,20120820
2010,03,Baltimore County,0115,Hillcrest Elementary,Elementary,94.8,61246.0,64588,26.0,146,6.4,36,561,20120820
2010,03,Baltimore County,0116,Woodbridge Elementary,Elementary,>= 95.0,*,*,41.4,113,6.6,18,273,20120820
2010,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,39.5,255,5.7,37,646,20120820
2010,03,Baltimore County,0155,Southwest Academy,Middle,94.7,82195.0,86826,28.4,210,11.8,87,740,20120820
2010,03,Baltimore County,0172,Woodlawn High Center For Pre-Eng. Res.,High,88.1,167530.5,190233,14.1,226,35.0,560,1602,20120820
2010,03,Baltimore County,0174,Catonsville High,High,>= 95.0,*,*,45.2,772,7.5,128,1707,20120820
2010,03,Baltimore County,0175,Western School Of Technology & Env. Science,High,>= 95.0,*,*,48.7,424,<= 5.0,*,870,20120820
2010,03,Baltimore County,0202,Randallstown Elementary,Elementary,94.8,36554.5,38551,37.5,124,9.1,30,331,20120820
2010,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,94.8,47897.5,50548,29.4,129,9.1,40,439,20120820
2010,03,Baltimore County,0205,Woodmoor Elementary,Elementary,94.0,36878.0,39215,26.0,87,14.4,48,334,20120820
2010,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,94.0,43661.5,46447,31.4,125,12.8,51,398,20120820
2010,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,>= 95.0,*,*,57.0,237,<= 5.0,*,416,20120820
2010,03,Baltimore County,0209,Hebbville Elementary,Elementary,>= 95.0,*,*,43.3,133,6.5,20,307,20120820
2010,03,Baltimore County,0210,Powhatan Elementary,Elementary,94.4,27639.5,29294,27.6,70,12.2,31,254,20120820
2010,03,Baltimore County,0211,Winfield Elementary,Elementary,94.4,40476.5,42865,30.0,113,12.7,48,377,20120820
2010,03,Baltimore County,0213,Winand Elementary,Elementary,>= 95.0,*,*,38.8,137,6.5,23,353,20120820
2010,03,Baltimore County,0214,Hernwood Elementary,Elementary,94.5,36563.0,38676,27.3,90,7.6,25,330,20120820
2010,03,Baltimore County,0216,Deer Park Elementary,Elementary,>= 95.0,*,*,38.7,132,7.9,27,341,20120820
2010,03,Baltimore County,0217,New Town Elementary,Elementary,>= 95.0,*,*,44.9,253,<= 5.0,*,564,20120820
2010,03,Baltimore County,0218,Imagine Discovery Charter School,Elementary,>= 95.0,*,*,31.9,141,8.6,38,442,20120820
2010,03,Baltimore County,0252,Old Court Middle,Middle,94.4,64445.5,68246,33.0,191,9.0,52,579,20120820
2010,03,Baltimore County,0253,Woodlawn Middle,Middle,94.4,70241.5,74401,29.1,184,12.5,79,632,20120820
2010,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,>= 95.0,*,*,27.1,303,10.4,116,1119,20120820
2010,03,Baltimore County,0256,Windsor Mill Middle,Middle,94.9,67089.0,70687,25.5,153,9.2,55,600,20120820
2010,03,Baltimore County,0271,Milford Mill Academy,High,87.2,129076.0,148055,10.2,126,38.8,481,1240,20120820
2010,03,Baltimore County,0272,Randallstown High,High,90.0,123165.5,136860,18.3,209,28.6,328,1145,20120820
2010,03,Baltimore County,0303,Bedford Elementary,Elementary,>= 95.0,*,*,33.5,93,7.2,20,278,20120820
2010,03,Baltimore County,0304,Wellwood International Elementary,Elementary,>= 95.0,*,*,32.9,118,<= 5.0,*,359,20120820
2010,03,Baltimore County,0307,Milbrook Elementary,Elementary,94.4,36579.0,38731,28.0,94,7.7,26,336,20120820
2010,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,>= 95.0,*,*,41.1,145,<= 5.0,*,353,20120820
2010,03,Baltimore County,0310,Summit Park Elementary,Elementary,>= 95.0,*,*,46.2,138,<= 5.0,*,299,20120820
2010,03,Baltimore County,0311,Woodholme Elementary,Elementary,>= 95.0,*,*,38.6,223,<= 5.0,*,578,20120820
2010,03,Baltimore County,0352,Pikesville Middle,Middle,94.7,108575.5,114628,32.0,314,9.5,93,981,20120820
2010,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,>= 95.0,*,*,43.6,446,<= 5.0,*,1023,20120820
2010,03,Baltimore County,0371,Pikesville High,High,92.4,98941.0,107121,26.6,243,16.4,150,913,20120820
2010,03,Baltimore County,0402,Owings Mills Elementary,Elementary,94.6,59047.5,62427,34.0,187,8.0,44,550,20120820
2010,03,Baltimore County,0403,Franklin Elementary,Elementary,>= 95.0,*,*,42.8,179,<= 5.0,*,418,20120820
2010,03,Baltimore County,0404,Chatsworth School,Elementary,>= 95.0,*,*,42.4,140,<= 5.0,*,330,20120820
2010,03,Baltimore County,0405,Timber Grove Elementary,Elementary,94.7,50357.0,53161,29.5,137,7.1,33,464,20120820
2010,03,Baltimore County,0406,Reisterstown Elementary,Elementary,94.1,42557.5,45226,25.8,104,8.9,36,403,20120820
2010,03,Baltimore County,0407,Glyndon Elementary,Elementary,>= 95.0,*,*,36.3,147,<= 5.0,*,405,20120820
2010,03,Baltimore County,0408,Cedarmere Elementary,Elementary,>= 95.0,*,*,37.0,122,6.4,21,330,20120820
2010,03,Baltimore County,0451,Franklin Middle,Middle,94.9,143441.5,151071,32.2,427,10.0,133,1327,20120820
2010,03,Baltimore County,0452,Owings Mills High,High,91.5,104423.5,114090,23.8,237,21.4,213,995,20120820
2010,03,Baltimore County,0472,Franklin High,High,93.4,163530.0,175012,35.0,537,13.0,200,1536,20120820
2010,03,Baltimore County,0473,New Town High,High,91.1,96629.5,106053,26.4,243,19.4,179,921,20120820
2010,03,Baltimore County,0501,Fifth District Elementary,Elementary,>= 95.0,*,*,41.6,99,<= 5.0,*,238,20120820
2010,03,Baltimore County,0601,Prettyboy Elementary,Elementary,>= 95.0,*,*,38.8,154,<= 5.0,*,397,20120820
2010,03,Baltimore County,0701,Seventh District Elementary,Elementary,>= 95.0,*,*,35.3,121,<= 5.0,*,343,20120820
2010,03,Baltimore County,0772,Hereford High,High,>= 95.0,*,*,38.4,534,7.7,107,1390,20120820
2010,03,Baltimore County,0801,Sparks Elementary,Elementary,>= 95.0,*,*,39.3,178,<= 5.0,*,453,20120820
2010,03,Baltimore County,0803,Lutherville Laboratory,Elementary,>= 95.0,*,*,46.2,189,<= 5.0,*,409,20120820
