Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2015,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,94.3,85122.5,90308,34.4,249,12.2,88,723,20160519
2015,02,Anne Arundel,1033,Glen Burnie High,High,89.8,212591.5,236866,28.5,544,26.8,511,1907,20160519
2015,02,Anne Arundel,1043,Corkran Middle School,Middle,94.4,69409.5,73516,31.4,188,12.4,74,599,20160519
2015,02,Anne Arundel,1053,Lindale Middle,Middle,94.2,104597.5,111079,28.6,255,12.7,113,892,20160519
2015,02,Anne Arundel,1063,Marley Middle,Middle,94.0,89266.0,94916,29.9,231,14.5,112,773,20160519
2015,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,93.5,22304.5,23853,22.8,43,15.9,30,189,20160519
2015,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,94.1,35643.0,37888,25.8,79,13.1,40,306,20160519
2015,02,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,94.8,36394.5,38404,29.7,92,9.0,28,310,20160519
2015,02,Anne Arundel,1122,Freetown Elementary,Elementary,94.8,41960.0,44249,31.3,112,9.5,34,358,20160519
2015,02,Anne Arundel,1132,Glendale Elementary,Elementary,94.8,37648.0,39699,34.7,111,8.8,28,320,20160519
2015,02,Anne Arundel,1142,Hilltop Elementary,Elementary,>= 95.0,*,*,32.3,164,8.7,44,508,20160519
2015,02,Anne Arundel,1152,Linthicum Elementary,Elementary,>= 95.0,*,*,38.1,145,<= 5.0,*,381,20160519
2015,02,Anne Arundel,1162,Marley Elementary,Elementary,>= 95.0,*,*,32.4,179,7.6,42,552,20160519
2015,02,Anne Arundel,1172,North Glen Elementary,Elementary,93.9,20905.5,22259,29.6,53,12.8,23,179,20160519
2015,02,Anne Arundel,1182,Oakwood Elementary,Elementary,>= 95.0,*,*,40.0,86,7.9,17,215,20160519
2015,02,Anne Arundel,1192,Overlook Elementary,Elementary,>= 95.0,*,*,33.2,74,<= 5.0,*,223,20160519
2015,02,Anne Arundel,1202,Park Elementary,Elementary,94.8,41995.5,44309,32.1,115,11.5,41,358,20160519
2015,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,>= 95.0,*,*,35.8,145,10.1,41,405,20160519
2015,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,>= 95.0,*,*,33.1,102,<= 5.0,*,308,20160519
2015,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,>= 95.0,*,*,33.7,144,5.4,23,427,20160519
2015,02,Anne Arundel,1262,Woodside Elementary,Elementary,94.8,29571.5,31193,32.1,80,6.8,17,249,20160519
2015,02,Anne Arundel,1274,Marley Glen School,Elementary,88.7,1457.0,1642,7.7,1,38.5,5,13,20160519
2015,02,Anne Arundel,1274,Marley Glen School,Middle,*,*,*,*,*,*,*,*,20160519
2015,02,Anne Arundel,1274,Marley Glen School,High,87.4,1784.5,2041,17.6,3,35.3,6,17,20160519
2015,02,Anne Arundel,1323,North County High,High,91.9,230095.5,250294,28.4,574,22.6,457,2020,20160519
2015,02,Anne Arundel,2013,Severna Park High,High,>= 95.0,*,*,35.3,659,6.6,124,1865,20160519
2015,02,Anne Arundel,2023,Northeast High,High,92.8,152950.0,164863,32.9,437,17.7,235,1328,20160519
2015,02,Anne Arundel,2033,George Fox Middle,Middle,94.2,108754.0,115473,28.4,264,11.1,103,930,20160519
2015,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,44.5,642,<= 5.0,*,1444,20160519
2015,02,Anne Arundel,2052,Arnold Elementary,Elementary,>= 95.0,*,*,37.5,126,<= 5.0,*,336,20160519
2015,02,Anne Arundel,2062,Belvedere Elementary,Elementary,>= 95.0,*,*,38.3,147,<= 5.0,*,384,20160519
2015,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,34.5,137,<= 5.0,*,397,20160519
2015,02,Anne Arundel,2082,Bodkin Elementary,Elementary,>= 95.0,*,*,31.0,163,<= 5.0,*,525,20160519
2015,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,35.6,192,<= 5.0,*,540,20160519
2015,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,>= 95.0,*,*,36.2,184,<= 5.0,*,508,20160519
2015,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,>= 95.0,*,*,27.4,89,5.5,18,325,20160519
2015,02,Anne Arundel,2132,High Point Elementary,Elementary,94.8,60982.5,64297,31.3,163,6.7,35,520,20160519
2015,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,>= 95.0,*,*,34.9,155,<= 5.0,*,444,20160519
2015,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,41.6,101,<= 5.0,*,243,20160519
2015,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,>= 95.0,*,*,26.0,63,<= 5.0,*,242,20160519
2015,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,>= 95.0,*,*,39.9,202,<= 5.0,*,506,20160519
2015,02,Anne Arundel,2182,Pasadena Elementary,Elementary,>= 95.0,*,*,35.2,99,<= 5.0,*,281,20160519
2015,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,>= 95.0,*,*,29.2,69,5.1,12,236,20160519
2015,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,39.4,132,<= 5.0,*,335,20160519
2015,02,Anne Arundel,2212,Solley Elementary,Elementary,>= 95.0,*,*,30.0,171,<= 5.0,*,570,20160519
2015,02,Anne Arundel,2222,Sunset Elementary,Elementary,94.9,43684.0,46054,22.9,85,7.0,26,371,20160519
2015,02,Anne Arundel,2233,Anne Arundel Evening High,High,84.9,14778.0,17412,10.3,12,31.9,37,116,20160519
2015,02,Anne Arundel,2243,Magothy River Middle,Middle,>= 95.0,*,*,37.8,276,<= 5.0,*,731,20160519
2015,02,Anne Arundel,2273,Chesapeake High,High,94.3,167439.0,177648,32.1,458,12.4,177,1428,20160519
2015,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,*,41.5,269,<= 5.0,*,648,20160519
2015,02,Anne Arundel,2363,Broadneck High,High,94.5,245485.5,259684,32.6,679,9.7,203,2083,20160519
2015,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,>= 95.0,*,*,40.3,209,<= 5.0,*,519,20160519
2015,02,Anne Arundel,2413,Severn River Middle,Middle,>= 95.0,*,*,35.3,272,<= 5.0,*,771,20160519
2015,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,94.4,122372.5,129587,27.0,281,11.3,118,1042,20160519
2015,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,44.8,137,<= 5.0,*,306,20160519
2015,02,Anne Arundel,3013,Arundel High,High,94.0,234794.5,249877,30.8,620,13.6,273,2012,20160519
2015,02,Anne Arundel,3023,Arundel Middle,Middle,>= 95.0,*,*,39.0,364,6.3,59,934,20160519
2015,02,Anne Arundel,3033,MacArthur Middle,Middle,>= 95.0,*,*,47.4,485,6.2,63,1023,20160519
2015,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,38.0,136,5.6,20,358,20160519
2015,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,37.6,184,<= 5.0,*,489,20160519
2015,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,38.4,212,<= 5.0,*,552,20160519
2015,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,>= 95.0,*,*,49.0,273,<= 5.0,*,557,20160519
2015,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,>= 95.0,*,*,36.4,220,9.6,58,605,20160519
2015,02,Anne Arundel,3112,Jessup Elementary,Elementary,>= 95.0,*,*,33.2,117,6.0,21,352,20160519
2015,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,33.9,101,<= 5.0,*,298,20160519
2015,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,42.2,122,5.9,17,289,20160519
2015,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,94.9,25332.0,26689,30.2,65,6.5,14,215,20160519
2015,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,94.4,39213.0,41530,30.3,101,12.0,40,333,20160519
2015,02,Anne Arundel,3162,Millersville Elementary,Elementary,>= 95.0,*,*,37.3,117,<= 5.0,*,314,20160519
2015,02,Anne Arundel,3172,Odenton Elementary,Elementary,>= 95.0,*,*,37.8,125,6.0,20,331,20160519
2015,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,>= 95.0,*,*,31.7,199,<= 5.0,*,628,20160519
2015,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,35.4,179,<= 5.0,*,505,20160519
2015,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,49.9,171,<= 5.0,*,343,20160519
2015,02,Anne Arundel,3212,South Shore Elementary,Elementary,>= 95.0,*,*,36.3,87,5.4,13,240,20160519
2015,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,45.4,207,<= 5.0,*,456,20160519
2015,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,47.9,269,<= 5.0,*,562,20160519
2015,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,45.8,507,<= 5.0,*,1108,20160519
2015,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,45.1,199,<= 5.0,*,441,20160519
2015,02,Anne Arundel,3282,Nantucket Elementary,Elementary,>= 95.0,*,*,41.8,257,<= 5.0,*,615,20160519
2015,02,Anne Arundel,3323,Meade High,High,92.3,232921.5,252465,24.1,487,19.9,402,2024,20160519
2015,02,Anne Arundel,3333,Old Mill Middle North,Middle,>= 95.0,*,*,34.2,314,10.9,100,919,20160519
2015,02,Anne Arundel,3343,Old Mill Middle South,Middle,>= 95.0,*,*,34.4,261,11.9,90,759,20160519
2015,02,Anne Arundel,3353,Old Mill High,High,93.4,243495.5,260586,31.8,668,17.3,363,2101,20160519
2015,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,36.6,179,<= 5.0,*,489,20160519
2015,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,94.4,46775.0,49524,30.7,122,11.1,44,398,20160519
2015,02,Anne Arundel,3382,Southgate Elementary,Elementary,>= 95.0,*,*,34.2,192,9.1,51,562,20160519
2015,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,>= 95.0,*,*,30.8,160,7.3,38,520,20160519
2015,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,85.0,3235.0,3804,<= 5.0,*,45.2,14,31,20160519
2015,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,*,*,*,*,*,*,*,*,20160519
2015,02,Anne Arundel,3414,Ruth Parker Eason School,High,86.7,3797.0,4380,22.9,8,40.0,14,35,20160519
2015,02,Anne Arundel,3423,Meade Middle,Middle,94.9,79162.5,83416,39.4,262,8.1,54,665,20160519
2015,02,Anne Arundel,4013,Annapolis High,High,90.7,201741.0,222371,18.6,334,29.2,525,1800,20160519
2015,02,Anne Arundel,4023,Southern High,High,93.5,121972.5,130398,29.8,314,12.1,128,1054,20160519
2015,02,Anne Arundel,4033,Annapolis Middle,Middle,94.4,83062.5,88008,30.6,218,13.7,98,713,20160519
2015,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,>= 95.0,*,*,49.4,419,<= 5.0,*,848,20160519
2015,02,Anne Arundel,4053,Southern Middle,Middle,94.6,90357.5,95540,29.4,228,12.0,93,775,20160519
2015,02,Anne Arundel,4074,Phoenix Academy,Elementary,91.0,10602.0,11650,15.1,14,23.7,22,93,20160519
2015,02,Anne Arundel,4074,Phoenix Academy,Middle,88.8,8148.5,9172,10.7,8,41.3,31,75,20160519
2015,02,Anne Arundel,4074,Phoenix Academy,High,84.0,21389.5,25470,9.2,18,50.8,99,195,20160519
2015,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,81.4,6475.0,7952,6.5,4,53.2,33,62,20160519
2015,02,Anne Arundel,4092,Annapolis Elementary,Elementary,>= 95.0,*,*,39.9,79,<= 5.0,*,198,20160519
2015,02,Anne Arundel,4094,Mary E. Moss Academy,High,81.1,6617.0,8160,<= 5.0,*,54.8,34,62,20160519
2015,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,39.0,216,<= 5.0,*,554,20160519
2015,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,33.5,193,<= 5.0,*,576,20160519
2015,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,35.8,86,6.7,16,240,20160519
2015,02,Anne Arundel,4142,Eastport Elementary,Elementary,94.6,24383.0,25784,30.4,63,9.7,20,207,20160519
2015,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,35.7,153,<= 5.0,*,429,20160519
2015,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,>= 95.0,*,*,41.6,101,6.2,15,243,20160519
2015,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,45.4,239,<= 5.0,*,527,20160519
2015,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,32.6,143,<= 5.0,*,439,20160519
2015,02,Anne Arundel,4202,Lothian Elementary at Southern Middle,Elementary,94.5,39731.0,42052,23.4,79,10.4,35,338,20160519
2015,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,37.5,101,<= 5.0,*,269,20160519
2015,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,>= 95.0,*,*,41.9,191,9.0,41,456,20160519
2015,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,34.7,114,<= 5.0,*,329,20160519
2015,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,31.1,115,<= 5.0,*,370,20160519
2015,02,Anne Arundel,4252,Traceys Elementary,Elementary,>= 95.0,*,*,29.0,89,7.5,23,307,20160519
2015,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,39.4,172,<= 5.0,*,436,20160519
2015,02,Anne Arundel,4272,West Annapolis Elementary at Annapolis Middle,Elementary,>= 95.0,*,*,29.3,44,<= 5.0,*,150,20160519
2015,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,36.7,382,5.6,58,1042,20160519
2015,02,Anne Arundel,4293,South River High,High,94.6,258272.5,272916,34.7,761,11.4,250,2195,20160519
2015,02,Anne Arundel,4304,Central Special School,Elementary,86.8,2127.0,2451,15.0,3,45.0,9,20,20160519
2015,02,Anne Arundel,4304,Central Special School,Middle,89.8,1546.0,1722,42.9,6,21.4,3,14,20160519
2015,02,Anne Arundel,4304,Central Special School,High,88.1,2615.0,2968,29.2,7,25.0,6,24,20160519
2015,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,>= 95.0,*,*,42.6,178,<= 5.0,*,418,20160519
2015,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,50.8,133,<= 5.0,*,262,20160519
2015,02,Anne Arundel,6223,Chesapeake Science Point,High,>= 95.0,*,*,39.6,78,<= 5.0,*,197,20160519
2015,02,Anne Arundel,6233,Monarch Academy,Elementary,>= 95.0,*,*,36.2,133,<= 5.0,*,367,20160519
2015,02,Anne Arundel,6233,Monarch Academy,Middle,>= 95.0,*,*,48.0,110,<= 5.0,*,229,20160519
2015,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,35.6,11045,5.3,1651,31030,20160519
2015,02,Anne Arundel,A,All Anne Arundel Schools,Middle,>= 95.0,*,*,36.4,6325,8.8,1527,17378,20160519
2015,02,Anne Arundel,A,All Anne Arundel Schools,High,93.0,2598139.0,2794297,29.5,6637,17.6,3959,22524,20160519
2015,03,Baltimore County,0054,Extended Day Learning Program,High,85.8,13280.0,15469,26.0,27,41.3,43,104,20160519
2015,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,*,20160519
2015,03,Baltimore County,0058,Home Assignments-Secondary,Middle,55.4,973.0,1755,*,*,*,*,*,20160519
2015,03,Baltimore County,0058,Home Assignments-Secondary,High,73.4,3739.0,5094,6.7,1,60.0,9,15,20160519
2015,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,72.2,4970.0,6886,<= 5.0,*,66.7,12,18,20160519
2015,03,Baltimore County,0070,Meadowood Education Center,Middle,82.7,5377.5,6499,<= 5.0,*,47.6,10,21,20160519
2015,03,Baltimore County,0072,Rosedale Center,Middle,86.3,4704.0,5450,11.5,3,34.6,9,26,20160519
2015,03,Baltimore County,0072,Rosedale Center,High,84.4,13690.0,16220,17.9,20,39.3,44,112,20160519
2015,03,Baltimore County,0075,Crossroads Center,Middle,90.3,11067.5,12251,5.1,5,46.5,46,99,20160519
2015,03,Baltimore County,0075,Crossroads Center,High,84.0,8260.5,9830,<= 5.0,*,48.1,37,77,20160519
2015,03,Baltimore County,0077,Baltimore County Detention Center,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,10,20160519
2015,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,39.6,144,<= 5.0,*,364,20160519
2015,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,36.4,182,<= 5.0,*,500,20160519
2015,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,35.2,144,7.8,32,409,20160519
2015,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,93.4,46841.5,50163,17.6,71,16.4,66,403,20160519
2015,03,Baltimore County,0105,Johnnycake Elementary,Elementary,94.9,65734.0,69283,32.8,181,11.1,61,551,20160519
2015,03,Baltimore County,0111,Maiden Choice School,Elementary,90.6,2491.5,2749,18.2,4,22.7,5,22,20160519
2015,03,Baltimore County,0111,Maiden Choice School,Middle,87.7,1254.5,1431,25.0,3,41.7,5,12,20160519
2015,03,Baltimore County,0111,Maiden Choice School,High,82.7,3009.5,3637,21.4,6,50.0,14,28,20160519
2015,03,Baltimore County,0112,Dogwood Elementary,Elementary,94.6,58009.5,61338,26.2,129,11.4,56,493,20160519
2015,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,40.5,170,<= 5.0,*,420,20160519
2015,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,36.6,247,<= 5.0,*,675,20160519
2015,03,Baltimore County,0116,Woodbridge Elementary,Elementary,>= 95.0,*,*,36.3,134,<= 5.0,*,369,20160519
2015,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,29.1,234,9.1,73,805,20160519
2015,03,Baltimore County,0155,Southwest Academy,Middle,94.4,95483.5,101177,31.0,249,14.1,113,803,20160519
2015,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,87.5,152029.0,173798,17.5,242,35.8,495,1384,20160519
2015,03,Baltimore County,0174,Catonsville High,High,93.5,204859.5,219017,30.8,532,14.6,253,1730,20160519
2015,03,Baltimore County,0175,Western School of Technology & Env. Science,High,>= 95.0,*,*,42.3,391,<= 5.0,*,924,20160519
2015,03,Baltimore County,0202,Randallstown Elementary,Elementary,>= 95.0,*,*,47.5,145,<= 5.0,*,305,20160519
2015,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,>= 95.0,*,*,31.8,143,8.7,39,449,20160519
2015,03,Baltimore County,0205,Woodmoor Elementary,Elementary,>= 95.0,*,*,39.5,161,6.4,26,408,20160519
2015,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,>= 95.0,*,*,33.7,165,10.8,53,490,20160519
2015,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,94.4,48057.5,50927,22.8,93,10.5,43,408,20160519
2015,03,Baltimore County,0209,Hebbville Elementary,Elementary,>= 95.0,*,*,33.4,104,6.4,20,311,20160519
2015,03,Baltimore County,0210,Powhatan Elementary,Elementary,>= 95.0,*,*,29.6,69,9.4,22,233,20160519
2015,03,Baltimore County,0211,Winfield Elementary,Elementary,>= 95.0,*,*,34.2,130,6.1,23,380,20160519
2015,03,Baltimore County,0213,Winand Elementary,Elementary,>= 95.0,*,*,38.2,153,7.2,29,401,20160519
2015,03,Baltimore County,0214,Hernwood Elementary,Elementary,>= 95.0,*,*,36.5,120,6.4,21,329,20160519
2015,03,Baltimore County,0216,Deer Park Elementary,Elementary,>= 95.0,*,*,38.6,137,8.5,30,355,20160519
2015,03,Baltimore County,0217,New Town Elementary,Elementary,>= 95.0,*,*,45.4,367,<= 5.0,*,808,20160519
2015,03,Baltimore County,0218,Scholars K-8,Elementary,>= 95.0,*,*,31.7,91,6.3,18,287,20160519
2015,03,Baltimore County,0218,Scholars K-8,Middle,>= 95.0,*,*,43.6,41,11.7,11,94,20160519
2015,03,Baltimore County,0252,Old Court Middle,Middle,93.6,78519.0,83878,23.9,159,17.4,116,666,20160519
2015,03,Baltimore County,0253,Woodlawn Middle,Middle,94.0,72612.5,77260,20.0,123,13.7,84,614,20160519
2015,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,>= 95.0,*,*,32.8,411,8.8,110,1253,20160519
2015,03,Baltimore County,0256,Windsor Mill Middle,Middle,>= 95.0,*,*,27.8,132,11.8,56,475,20160519
2015,03,Baltimore County,0271,Milford Mill Academy,High,91.7,173348.5,189056,25.2,381,9.2,139,1514,20160519
2015,03,Baltimore County,0272,Randallstown High,High,91.5,117070.5,127945,15.9,160,26.0,262,1009,20160519
2015,03,Baltimore County,0303,Bedford Elementary,Elementary,>= 95.0,*,*,36.0,109,6.6,20,303,20160519
2015,03,Baltimore County,0304,Wellwood International Elementary,Elementary,>= 95.0,*,*,42.8,170,<= 5.0,*,397,20160519
2015,03,Baltimore County,0307,Milbrook Elementary,Elementary,>= 95.0,*,*,32.5,135,6.3,26,416,20160519
2015,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,>= 95.0,*,*,25.7,81,<= 5.0,*,315,20160519
2015,03,Baltimore County,0310,Summit Park Elementary,Elementary,>= 95.0,*,*,42.9,165,<= 5.0,*,385,20160519
2015,03,Baltimore County,0311,Woodholme Elementary,Elementary,>= 95.0,*,*,42.4,354,<= 5.0,*,834,20160519
2015,03,Baltimore County,0352,Pikesville Middle,Middle,>= 95.0,*,*,34.4,320,11.2,104,929,20160519
2015,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,>= 95.0,*,*,44.9,456,5.6,57,1015,20160519
2015,03,Baltimore County,0371,Pikesville High,High,94.2,99826.0,105931,34.4,292,13.0,110,849,20160519
2015,03,Baltimore County,0402,Owings Mills Elementary,Elementary,>= 95.0,*,*,33.2,223,<= 5.0,*,671,20160519
2015,03,Baltimore County,0403,Franklin Elementary,Elementary,>= 95.0,*,*,40.8,160,6.4,25,392,20160519
2015,03,Baltimore County,0404,Chatsworth School,Elementary,>= 95.0,*,*,31.3,96,<= 5.0,*,307,20160519
2015,03,Baltimore County,0405,Timber Grove Elementary,Elementary,>= 95.0,*,*,37.4,185,12.1,60,494,20160519
2015,03,Baltimore County,0406,Reisterstown Elementary,Elementary,94.8,50323.5,53062,30.0,131,8.5,37,436,20160519
2015,03,Baltimore County,0407,Glyndon Elementary,Elementary,94.5,42561.5,45059,30.4,111,11.2,41,365,20160519
2015,03,Baltimore County,0408,Cedarmere Elementary,Elementary,>= 95.0,*,*,35.0,146,8.9,37,417,20160519
2015,03,Baltimore County,0451,Franklin Middle,Middle,94.1,155671.5,165437,27.5,363,15.2,201,1319,20160519
2015,03,Baltimore County,0452,Owings Mills High,High,92.3,108359.5,117434,14.4,135,23.3,218,937,20160519
2015,03,Baltimore County,0472,Franklin High,High,92.1,180842.5,196419,19.9,312,22.2,348,1565,20160519
2015,03,Baltimore County,0473,New Town High,High,94.7,117254.5,123794,23.8,235,10.8,107,988,20160519
2015,03,Baltimore County,0501,Fifth District Elementary,Elementary,>= 95.0,*,*,32.0,72,<= 5.0,*,225,20160519
2015,03,Baltimore County,0601,Prettyboy Elementary,Elementary,>= 95.0,*,*,37.2,137,<= 5.0,*,368,20160519
2015,03,Baltimore County,0701,Seventh District Elementary,Elementary,>= 95.0,*,*,37.5,124,<= 5.0,*,331,20160519
2015,03,Baltimore County,0772,Hereford High,High,>= 95.0,*,*,35.8,428,6.5,78,1195,20160519
2015,03,Baltimore County,0801,Sparks Elementary,Elementary,>= 95.0,*,*,41.5,190,<= 5.0,*,458,20160519
